validation_step,sso01-adamw-lr5e-5-base-291mo307 - _step,sso01-adamw-lr5e-5-base-291mo307 - _step__MIN,sso01-adamw-lr5e-5-base-291mo307 - _step__MAX,ft-Eii,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-Eii__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-Eii__MAX,ft-iEE,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEE__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEE__MAX,ft-iEi,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEi__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEi__MAX,ft-EEi,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEi__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEi__MAX,ft-iiE,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iiE__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iiE__MAX,ft-EiE,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EiE__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EiE__MAX,ft-iii,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iii__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iii__MAX,ft-EEE,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEE__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEE__MAX,sso01-adamw-lr2e-4-freeze.base-2xdgctfn - _step,sso01-adamw-lr2e-4-freeze.base-2xdgctfn - _step__MIN,sso01-adamw-lr2e-4-freeze.base-2xdgctfn - _step__MAX,fb-Eii,sso01-adamw-lr2e-4-freeze.base-2xdgctfn - validation/f1_score-Eii__MIN,sso01-adamw-lr2e-4-freeze.base-2xdgctfn - validation/f1_score-Eii__MAX,fb-iEE,sso01-adamw-lr2e-4-freeze.base-2xdgctfn - validation/f1_score-iEE__MIN,sso01-adamw-lr2e-4-freeze.base-2xdgctfn - validation/f1_score-iEE__MAX,fb-iEi,sso01-adamw-lr2e-4-freeze.base-2xdgctfn - validation/f1_score-iEi__MIN,sso01-adamw-lr2e-4-freeze.base-2xdgctfn - validation/f1_score-iEi__MAX,fb-EEi,sso01-adamw-lr2e-4-freeze.base-2xdgctfn - validation/f1_score-EEi__MIN,sso01-adamw-lr2e-4-freeze.base-2xdgctfn - validation/f1_score-EEi__MAX,fb-iiE,sso01-adamw-lr2e-4-freeze.base-2xdgctfn - validation/f1_score-iiE__MIN,sso01-adamw-lr2e-4-freeze.base-2xdgctfn - validation/f1_score-iiE__MAX,fb-EiE,sso01-adamw-lr2e-4-freeze.base-2xdgctfn - validation/f1_score-EiE__MIN,sso01-adamw-lr2e-4-freeze.base-2xdgctfn - validation/f1_score-EiE__MAX,fb-iii,sso01-adamw-lr2e-4-freeze.base-2xdgctfn - validation/f1_score-iii__MIN,sso01-adamw-lr2e-4-freeze.base-2xdgctfn - validation/f1_score-iii__MAX,fb-EEE,sso01-adamw-lr2e-4-freeze.base-2xdgctfn - validation/f1_score-EEE__MIN,sso01-adamw-lr2e-4-freeze.base-2xdgctfn - validation/f1_score-EEE__MAX
2527,119939.5,119936,119943,0.864864865,0.864864865,0.864864865,0.603773585,0.603773585,0.603773585,0,0,0,0.864864865,0.864864865,0.864864865,0.64,0.64,0.64,0,0,0,0.993679667,0.993679667,0.993679667,0.997228211,0.997228211,0.997228211,119939.5,119936,119943,0.078431373,0.078431373,0.078431373,0.047267356,0.047267356,0.047267356,0,0,0,0.047267356,0.047267356,0.047267356,0.044198895,0.044198895,0.044198895,0,0,0,0.149241658,0.149241658,0.149241658,0.498519542,0.498519542,0.498519542
2528,119947.5,119944,119951,1,1,1,0,0,0,0,0,0,0.984615385,0.984615385,0.984615385,0.121212121,0.121212121,0.121212121,0,0,0,0.995490005,0.995490005,0.995490005,0.998005982,0.998005982,0.998005982,119947.5,119944,119951,0.119626168,0.119626168,0.119626168,0,0,0,0,0,0,0.070562293,0.070562293,0.070562293,0,0,0,0,0,0,0.075392439,0.075392439,0.075392439,0.590076869,0.590076869,0.590076869
2529,119955.5,119952,119959,0.96969697,0.96969697,0.96969697,0.166189112,0.166189112,0.166189112,0,0,0,0.941176471,0.941176471,0.941176471,0.204472843,0.204472843,0.204472843,0,0,0,0.979139505,0.979139505,0.979139505,0.989077466,0.989077466,0.989077466,119955.5,119952,119959,0.140969163,0.140969163,0.140969163,0,0,0,0,0,0,0.080808081,0.080808081,0.080808081,0,0,0,0,0,0,0.080501732,0.080501732,0.080501732,0.522421637,0.522421637,0.522421637
2530,119963.5,119960,119967,0,0,0,0.182336182,0.182336182,0.182336182,0,0,0,0,0,0,0.204472843,0.204472843,0.204472843,0,0,0,0.975891234,0.975891234,0.975891234,0.987889452,0.987889452,0.987889452,119963.5,119960,119967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02582752,0.02582752,0.02582752,0.719435672,0.719435672,0.719435672
2531,119971.5,119968,119975,0.96,0.96,0.96,0.224,0.224,0.224,0,0,0,0.857142857,0.857142857,0.857142857,0.243589744,0.243589744,0.243589744,0,0,0,0.945402299,0.945402299,0.945402299,0.997357903,0.997357903,0.997357903,119971.5,119968,119975,0.038095238,0.038095238,0.038095238,0,0,0,0,0,0,0.036036036,0.036036036,0.036036036,0,0,0,0,0,0,0.239116719,0.239116719,0.239116719,0.852558258,0.852558258,0.852558258
2532,119979.5,119976,119983,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.992101799,0.992101799,0.992101799,0.998414942,0.998414942,0.998414942,119979.5,119976,119983,0.112280702,0.112280702,0.112280702,0,0,0,0,0,0,0.113676732,0.113676732,0.113676732,0,0,0,0,0,0,0.667739513,0.667739513,0.667739513,0.80855125,0.80855125,0.80855125
2533,119987.5,119984,119991,0.96969697,0.96969697,0.96969697,0.576923077,0.576923077,0.576923077,0,0,0,0.96969697,0.96969697,0.96969697,0.64,0.64,0.64,0,0,0,0.997708674,0.997708674,0.997708674,0.998152884,0.998152884,0.998152884,119987.5,119984,119991,0.134736842,0.134736842,0.134736842,0.027777778,0.027777778,0.027777778,0,0,0,0.112280702,0.112280702,0.112280702,0.041994751,0.041994751,0.041994751,0,0,0,0.791568257,0.791568257,0.791568257,0.72762737,0.72762737,0.72762737
2534,119995.5,119992,119999,0.959349593,0.959349593,0.959349593,0.984615385,0.984615385,0.984615385,0,0,0,0.882352941,0.882352941,0.882352941,0.984615385,0.984615385,0.984615385,0,0,0,0.995604396,0.995604396,0.995604396,0.990632565,0.990632565,0.990632565,119995.5,119992,119999,0.209219858,0.209219858,0.209219858,0.056737589,0.056737589,0.056737589,0,0,0,0.165497896,0.165497896,0.165497896,0.079900125,0.079900125,0.079900125,0,0,0,0.729655103,0.729655103,0.729655103,0.530320547,0.530320547,0.530320547
2535,120003.5,120000,120007,0.972222222,0.972222222,0.972222222,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0.999631974,0.999631974,0.999631974,0.998076923,0.998076923,0.998076923,120003.5,120000,120007,0.123022847,0.123022847,0.123022847,0.058877645,0.058877645,0.058877645,0,0,0,0.086404066,0.086404066,0.086404066,0.073226545,0.073226545,0.073226545,0,0,0,0.746726747,0.746726747,0.746726747,0.280048284,0.280048284,0.280048284
2536,120011.5,120008,120015,1,1,1,0.941176471,0.941176471,0.941176471,0,0,0,1,1,1,0.888888889,0.888888889,0.888888889,0,0,0,0.999558629,0.999558629,0.999558629,1,1,1,120011.5,120008,120015,0.095952024,0.095952024,0.095952024,0.055749129,0.055749129,0.055749129,0,0,0,0.066321244,0.066321244,0.066321244,0.069114471,0.069114471,0.069114471,0,0,0,0.715492958,0.715492958,0.715492958,0.321210171,0.321210171,0.321210171
2537,120019.5,120016,120023,0.916666667,0.916666667,0.916666667,0.64,0.64,0.64,0,0,0,0.936170213,0.936170213,0.936170213,0.739130435,0.739130435,0.739130435,0,0,0,0.998411894,0.998411894,0.998411894,0.989488437,0.989488437,0.989488437,120019.5,120016,120023,0.074702886,0.074702886,0.074702886,0.032887975,0.032887975,0.032887975,0,0,0,0.059863946,0.059863946,0.059863946,0.037904125,0.037904125,0.037904125,0,0,0,0.791863022,0.791863022,0.791863022,0.301356102,0.301356102,0.301356102
2538,120027.5,120024,120031,0,0,0,0.96969697,0.96969697,0.96969697,0,0,0,0,0,0,0.96969697,0.96969697,0.96969697,0,0,0,0.999514406,0.999514406,0.999514406,0.997430627,0.997430627,0.997430627,120027.5,120024,120031,0,0,0,0.120982987,0.120982987,0.120982987,0,0,0,0,0,0,0.066047472,0.066047472,0.066047472,0,0,0,0.869745719,0.869745719,0.869745719,0.539589443,0.539589443,0.539589443
2539,120035.5,120032,120039,1,1,1,1,1,1,0,0,0,0.956521739,0.956521739,0.956521739,0.984615385,0.984615385,0.984615385,0,0,0,0.999825814,0.999825814,0.999825814,0.999868404,0.999868404,0.999868404,120035.5,120032,120039,0.1375,0.1375,0.1375,0.076923077,0.076923077,0.076923077,0,0,0,0.108641975,0.108641975,0.108641975,0.07079646,0.07079646,0.07079646,0,0,0,0.730745356,0.730745356,0.730745356,0.345604158,0.345604158,0.345604158
2540,120043.5,120040,120047,0.984615385,0.984615385,0.984615385,0.941176471,0.941176471,0.941176471,0,0,0,0.984615385,0.984615385,0.984615385,0.914285714,0.914285714,0.914285714,0,0,0,0.999269895,0.999269895,0.999269895,1,1,1,120043.5,120040,120047,0.188235294,0.188235294,0.188235294,0.062745098,0.062745098,0.062745098,0,0,0,0.107925801,0.107925801,0.107925801,0.100470958,0.100470958,0.100470958,0,0,0,0.728265185,0.728265185,0.728265185,0.379672661,0.379672661,0.379672661
2541,120051.5,120048,120055,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.997763256,0.997763256,0.997763256,0.990770507,0.990770507,0.990770507,120051.5,120048,120055,0.167101828,0.167101828,0.167101828,0,0,0,0,0,0,0.109589041,0.109589041,0.109589041,0,0,0,0,0,0,0.823682923,0.823682923,0.823682923,0.283935674,0.283935674,0.283935674
2542,120059.5,120056,120063,1,1,1,0.85106383,0.85106383,0.85106383,0,0,0,1,1,1,0.930232558,0.930232558,0.930232558,0,0,0,0.999799559,0.999799559,0.999799559,0.998442368,0.998442368,0.998442368,120059.5,120056,120063,0.071641791,0.071641791,0.071641791,0.063291139,0.063291139,0.063291139,0,0,0,0.051835853,0.051835853,0.051835853,0.067567568,0.067567568,0.067567568,0,0,0,0.895405808,0.895405808,0.895405808,0.39314845,0.39314845,0.39314845
2543,120067.5,120064,120071,0.943396226,0.943396226,0.943396226,0.927536232,0.927536232,0.927536232,0,0,0,0.945454545,0.945454545,0.945454545,0.984615385,0.984615385,0.984615385,0,0,0,0.999474386,0.999474386,0.999474386,0.999869537,0.999869537,0.999869537,120067.5,120064,120071,0.103305785,0.103305785,0.103305785,0.072644722,0.072644722,0.072644722,0,0,0,0.08291874,0.08291874,0.08291874,0.091428571,0.091428571,0.091428571,0,0,0,0.840224305,0.840224305,0.840224305,0.537853851,0.537853851,0.537853851
2544,120075.5,120072,120079,1,1,1,0.96969697,0.96969697,0.96969697,0,0,0,1,1,1,0.941176471,0.941176471,0.941176471,0,0,0,0.998981712,0.998981712,0.998981712,0.997572505,0.997572505,0.997572505,120075.5,120072,120079,0.143176734,0.143176734,0.143176734,0.06171649,0.06171649,0.06171649,0,0,0,0.101426307,0.101426307,0.101426307,0.079900125,0.079900125,0.079900125,0,0,0,0.822535211,0.822535211,0.822535211,0.491665264,0.491665264,0.491665264
2545,120083.5,120080,120087,0.927536232,0.927536232,0.927536232,0.820512821,0.820512821,0.820512821,0,0,0,0.96969697,0.96969697,0.96969697,0.864864865,0.864864865,0.864864865,0,0,0,0.998840983,0.998840983,0.998840983,0.997708174,0.997708174,0.997708174,120083.5,120080,120087,0.125736739,0.125736739,0.125736739,0.027726433,0.027726433,0.027726433,0,0,0,0.086838535,0.086838535,0.086838535,0.038910506,0.038910506,0.038910506,0,0,0,0.816158079,0.816158079,0.816158079,0.488744823,0.488744823,0.488744823
2546,120091.5,120088,120095,0.538461538,0.538461538,0.538461538,0.819672131,0.819672131,0.819672131,0,0,0,0.608695652,0.608695652,0.608695652,0.847457627,0.847457627,0.847457627,0,0,0,0.995618839,0.995618839,0.995618839,0.967741935,0.967741935,0.967741935,120091.5,120088,120095,0.039325843,0.039325843,0.039325843,0,0,0,0,0,0,0.038043478,0.038043478,0.038043478,0,0,0,0,0,0,0.287094146,0.287094146,0.287094146,0.209730819,0.209730819,0.209730819
2547,120099.5,120096,120103,0,0,0,0.941176471,0.941176471,0.941176471,0,0,0,0,0,0,0.955223881,0.955223881,0.955223881,0,0,0,0.999217002,0.999217002,0.999217002,0.999383941,0.999383941,0.999383941,120099.5,120096,120103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223514,0.000223514,0.000223514,0.624879713,0.624879713,0.624879713
2548,120107.5,120104,120111,0.96,0.96,0.96,0.876712329,0.876712329,0.876712329,0,0,0,0.961538462,0.961538462,0.961538462,0.864864865,0.864864865,0.864864865,0,0,0,0.99736812,0.99736812,0.99736812,0.999830881,0.999830881,0.999830881,120107.5,120104,120111,0.223255814,0.223255814,0.223255814,0,0,0,0,0,0,0.251308901,0.251308901,0.251308901,0,0,0,0,0,0,0.167712254,0.167712254,0.167712254,0.852931398,0.852931398,0.852931398
2549,120115.5,120112,120119,0.761904762,0.761904762,0.761904762,0,0,0,0,0,0,0.752941176,0.752941176,0.752941176,0,0,0,0,0,0,0.996780232,0.996780232,0.996780232,0.997272346,0.997272346,0.997272346,120115.5,120112,120119,0.253968254,0.253968254,0.253968254,0,0,0,0,0,0,0.139737991,0.139737991,0.139737991,0,0,0,0,0,0,0.599916388,0.599916388,0.599916388,0.857223317,0.857223317,0.857223317
2550,120123.5,120120,120127,0.666666667,0.666666667,0.666666667,0,0,0,0,0,0,0.761904762,0.761904762,0.761904762,0,0,0,0,0,0,0.997455008,0.997455008,0.997455008,0.992775262,0.992775262,0.992775262,120123.5,120120,120127,0.230215827,0.230215827,0.230215827,0,0,0,0,0,0,0.112676056,0.112676056,0.112676056,0,0,0,0,0,0,0.796135582,0.796135582,0.796135582,0.789984504,0.789984504,0.789984504
2551,120131.5,120128,120135,0.714285714,0.714285714,0.714285714,0.871794872,0.871794872,0.871794872,0,0,0,0.882352941,0.882352941,0.882352941,0.894736842,0.894736842,0.894736842,0,0,0,0.999059835,0.999059835,0.999059835,0.990018484,0.990018484,0.990018484,120131.5,120128,120135,0.113207547,0.113207547,0.113207547,0.053208138,0.053208138,0.053208138,0,0,0,0.064794816,0.064794816,0.064794816,0.058419244,0.058419244,0.058419244,0,0,0,0.891809983,0.891809983,0.891809983,0.502421308,0.502421308,0.502421308
2552,120139.5,120136,120143,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,120139.5,120136,120143,0.135501355,0.135501355,0.135501355,0.08,0.08,0.08,0,0,0,0.103004292,0.103004292,0.103004292,0.10720268,0.10720268,0.10720268,0,0,0,0.887057909,0.887057909,0.887057909,0.469003848,0.469003848,0.469003848
2553,120147.5,120144,120151,0.941176471,0.941176471,0.941176471,0.927536232,0.927536232,0.927536232,0,0,0,0.941176471,0.941176471,0.941176471,0.914285714,0.914285714,0.914285714,0,0,0,0.999117812,0.999117812,0.999117812,0.999596068,0.999596068,0.999596068,120147.5,120144,120151,0.125984252,0.125984252,0.125984252,0.055700609,0.055700609,0.055700609,0,0,0,0.104065041,0.104065041,0.104065041,0.088642659,0.088642659,0.088642659,0,0,0,0.854731565,0.854731565,0.854731565,0.586237086,0.586237086,0.586237086
2554,120155.5,120152,120159,0.984615385,0.984615385,0.984615385,0.736842105,0.736842105,0.736842105,0,0,0,0.984615385,0.984615385,0.984615385,0.835820896,0.835820896,0.835820896,0,0,0,0.998277175,0.998277175,0.998277175,0.994600432,0.994600432,0.994600432,120155.5,120152,120159,0.122137405,0.122137405,0.122137405,0.04806867,0.04806867,0.04806867,0,0,0,0.103559871,0.103559871,0.103559871,0.07079646,0.07079646,0.07079646,0,0,0,0.85488548,0.85488548,0.85488548,0.626065773,0.626065773,0.626065773
2555,120163.5,120160,120167,0.971428571,0.971428571,0.971428571,0.622222222,0.622222222,0.622222222,0,0,0,0.971428571,0.971428571,0.971428571,0.714285714,0.714285714,0.714285714,0,0,0,0.999315256,0.999315256,0.999315256,0.995419847,0.995419847,0.995419847,120163.5,120160,120167,0.108974359,0.108974359,0.108974359,0.038303694,0.038303694,0.038303694,0,0,0,0.086734694,0.086734694,0.086734694,0.041265475,0.041265475,0.041265475,0,0,0,0.909298427,0.909298427,0.909298427,0.536665301,0.536665301,0.536665301
2556,120171.5,120168,120175,1,1,1,1,1,1,0,0,0,0.9375,0.9375,0.9375,1,1,1,0,0,0,1,1,1,0.999738288,0.999738288,0.999738288,120171.5,120168,120175,0.131455399,0.131455399,0.131455399,0.129292929,0.129292929,0.129292929,0,0,0,0.088050314,0.088050314,0.088050314,0.093841642,0.093841642,0.093841642,0,0,0,0.929094965,0.929094965,0.929094965,0.680507893,0.680507893,0.680507893
2557,120179.5,120176,120183,0.927536232,0.927536232,0.927536232,1,1,1,0,0,0,0.984615385,0.984615385,0.984615385,1,1,1,0,0,0,0.999740955,0.999740955,0.999740955,1,1,1,120179.5,120176,120183,0.22614841,0.22614841,0.22614841,0.091690544,0.091690544,0.091690544,0,0,0,0.130346232,0.130346232,0.130346232,0.104404568,0.104404568,0.104404568,0,0,0,0.911691279,0.911691279,0.911691279,0.668592892,0.668592892,0.668592892
2558,120187.5,120184,120191,1,1,1,0.914285714,0.914285714,0.914285714,0,0,0,0.984615385,0.984615385,0.984615385,0.941176471,0.941176471,0.941176471,0,0,0,0.999395353,0.999395353,0.999395353,0.999674585,0.999674585,0.999674585,120187.5,120184,120191,0.196319018,0.196319018,0.196319018,0.095238095,0.095238095,0.095238095,0,0,0,0.117431193,0.117431193,0.117431193,0.110726644,0.110726644,0.110726644,0,0,0,0.917578659,0.917578659,0.917578659,0.702679949,0.702679949,0.702679949
2559,120195.5,120192,120199,0.842105263,0.842105263,0.842105263,0.652173913,0.652173913,0.652173913,0,0,0,0.820512821,0.820512821,0.820512821,0.8,0.8,0.8,0,0,0,0.997816215,0.997816215,0.997816215,0.985115766,0.985115766,0.985115766,120195.5,120192,120199,0.084880637,0.084880637,0.084880637,0.038216561,0.038216561,0.038216561,0,0,0,0.061657033,0.061657033,0.061657033,0.048048048,0.048048048,0.048048048,0,0,0,0.885720618,0.885720618,0.885720618,0.511960236,0.511960236,0.511960236
2560,120203.5,120200,120207,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0.999393677,0.999393677,0.999393677,0.995736517,0.995736517,0.995736517,120203.5,120200,120207,0,0,0,0.046309696,0.046309696,0.046309696,0,0,0,0,0,0,0.067724868,0.067724868,0.067724868,0,0,0,0.80895738,0.80895738,0.80895738,0.666897827,0.666897827,0.666897827
2561,120211.5,120208,120215,0.714285714,0.714285714,0.714285714,0.955223881,0.955223881,0.955223881,0,0,0,0.535714286,0.535714286,0.535714286,0.96969697,0.96969697,0.96969697,0,0,0,0.997541899,0.997541899,0.997541899,0.99662874,0.99662874,0.99662874,120211.5,120208,120215,0.059642147,0.059642147,0.059642147,0.052761748,0.052761748,0.052761748,0,0,0,0.045045045,0.045045045,0.045045045,0.076099881,0.076099881,0.076099881,0,0,0,0.794129067,0.794129067,0.794129067,0.779443773,0.779443773,0.779443773
2562,120219.5,120216,120223,0.927536232,0.927536232,0.927536232,0.757575758,0.757575758,0.757575758,0,0,0,0.876712329,0.876712329,0.876712329,0.819672131,0.819672131,0.819672131,0,0,0,0.997547818,0.997547818,0.997547818,0.999354422,0.999354422,0.999354422,120219.5,120216,120223,0.125736739,0.125736739,0.125736739,0.045372051,0.045372051,0.045372051,0,0,0,0.090909091,0.090909091,0.090909091,0.058754407,0.058754407,0.058754407,0,0,0,0.860541084,0.860541084,0.860541084,0.809808954,0.809808954,0.809808954
2563,120227.5,120224,120231,1,1,1,0,0,0,0,0,0,0.984615385,0.984615385,0.984615385,0,0,0,0,0,0,0.998600495,0.998600495,0.998600495,0.993795094,0.993795094,0.993795094,120227.5,120224,120231,0.114490161,0.114490161,0.114490161,0,0,0,0,0,0,0.085106383,0.085106383,0.085106383,0,0,0,0,0,0,0.862571547,0.862571547,0.862571547,0.778875259,0.778875259,0.778875259
2564,120235.5,120232,120239,0.984615385,0.984615385,0.984615385,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.994657168,0.994657168,0.994657168,0.975324438,0.975324438,0.975324438,120235.5,120232,120239,0.132231405,0.132231405,0.132231405,0,0,0,0,0,0,0.106489185,0.106489185,0.106489185,0,0,0,0,0,0,0.88423121,0.88423121,0.88423121,0.709593617,0.709593617,0.709593617
2565,120243.5,120240,120247,0.666666667,0.666666667,0.666666667,0.967741935,0.967741935,0.967741935,0,0,0,0.5,0.5,0.5,0.967741935,0.967741935,0.967741935,0,0,0,0.9973931,0.9973931,0.9973931,0.973355818,0.973355818,0.973355818,120243.5,120240,120247,0.013245033,0.013245033,0.013245033,0.050293378,0.050293378,0.050293378,0,0,0,0.008213552,0.008213552,0.008213552,0.05994006,0.05994006,0.05994006,0,0,0,0.872427687,0.872427687,0.872427687,0.274046212,0.274046212,0.274046212
2566,120251.5,120248,120255,0.931034483,0.931034483,0.931034483,0.901408451,0.901408451,0.901408451,0,0,0,0.870967742,0.870967742,0.870967742,0.864864865,0.864864865,0.864864865,0,0,0,0.998274409,0.998274409,0.998274409,0.996781116,0.996781116,0.996781116,120251.5,120248,120255,0.119205298,0.119205298,0.119205298,0.047690015,0.047690015,0.047690015,0,0,0,0.07012987,0.07012987,0.07012987,0.056338028,0.056338028,0.056338028,0,0,0,0.829905597,0.829905597,0.829905597,0.483592401,0.483592401,0.483592401
2567,120259.5,120256,120263,0.96969697,0.96969697,0.96969697,0.831168831,0.831168831,0.831168831,0,0,0,1,1,1,0.831168831,0.831168831,0.831168831,0,0,0,0.998103692,0.998103692,0.998103692,0.997490424,0.997490424,0.997490424,120259.5,120256,120263,0.160401003,0.160401003,0.160401003,0.055749129,0.055749129,0.055749129,0,0,0,0.091038407,0.091038407,0.091038407,0.063366337,0.063366337,0.063366337,0,0,0,0.855234223,0.855234223,0.855234223,0.506156469,0.506156469,0.506156469
2568,120267.5,120264,120271,0.927536232,0.927536232,0.927536232,0.465116279,0.465116279,0.465116279,0,0,0,0.941176471,0.941176471,0.941176471,0.64516129,0.64516129,0.64516129,0,0,0,0.994351612,0.994351612,0.994351612,0.984113103,0.984113103,0.984113103,120267.5,120264,120271,0.182336182,0.182336182,0.182336182,0.033955857,0.033955857,0.033955857,0,0,0,0.101265823,0.101265823,0.101265823,0.042283298,0.042283298,0.042283298,0,0,0,0.870842685,0.870842685,0.870842685,0.567621321,0.567621321,0.567621321
2569,120275.5,120272,120279,0.962962963,0.962962963,0.962962963,0.775510204,0.775510204,0.775510204,0,0,0,1,1,1,0.926829268,0.926829268,0.926829268,0,0,0,0.999571113,0.999571113,0.999571113,0.995425435,0.995425435,0.995425435,120275.5,120272,120279,0.065989848,0.065989848,0.065989848,0.038696538,0.038696538,0.038696538,0,0,0,0.053941909,0.053941909,0.053941909,0.039665971,0.039665971,0.039665971,0,0,0,0.883027442,0.883027442,0.883027442,0.285196375,0.285196375,0.285196375
2570,120283.5,120280,120287,0.909090909,0.909090909,0.909090909,0.96969697,0.96969697,0.96969697,0,0,0,0.857142857,0.857142857,0.857142857,0.984615385,0.984615385,0.984615385,0,0,0,0.999791118,0.999791118,0.999791118,0.99929445,0.99929445,0.99929445,120283.5,120280,120287,0.083798883,0.083798883,0.083798883,0.054468085,0.054468085,0.054468085,0,0,0,0.070351759,0.070351759,0.070351759,0.06159769,0.06159769,0.06159769,0,0,0,0.843984804,0.843984804,0.843984804,0.545150502,0.545150502,0.545150502
2571,120291.5,120288,120295,0.888888889,0.888888889,0.888888889,0.927536232,0.927536232,0.927536232,0,0,0,0.914285714,0.914285714,0.914285714,0.941176471,0.941176471,0.941176471,0,0,0,0.998658918,0.998658918,0.998658918,0.999299369,0.999299369,0.999299369,120291.5,120288,120295,0.142538976,0.142538976,0.142538976,0.051779935,0.051779935,0.051779935,0,0,0,0.101910828,0.101910828,0.101910828,0.070098576,0.070098576,0.070098576,0,0,0,0.842446964,0.842446964,0.842446964,0.644391408,0.644391408,0.644391408
2572,120299.5,120296,120303,1,1,1,0.548387097,0.548387097,0.548387097,0,0,0,1,1,1,0.755555556,0.755555556,0.755555556,0,0,0,0.998850232,0.998850232,0.998850232,0.993499215,0.993499215,0.993499215,120299.5,120296,120303,0.150588235,0.150588235,0.150588235,0.02893617,0.02893617,0.02893617,0,0,0,0.100470958,0.100470958,0.100470958,0.044213264,0.044213264,0.044213264,0,0,0,0.863036005,0.863036005,0.863036005,0.727345203,0.727345203,0.727345203
2573,120307.5,120304,120311,0.87804878,0.87804878,0.87804878,0.896551724,0.896551724,0.896551724,0,0,0,0.8,0.8,0.8,0.875,0.875,0.875,0,0,0,0.999533022,0.999533022,0.999533022,0.990051731,0.990051731,0.990051731,120307.5,120304,120311,0.091370558,0.091370558,0.091370558,0.026666667,0.026666667,0.026666667,0,0,0,0.063157895,0.063157895,0.063157895,0.033653846,0.033653846,0.033653846,0,0,0,0.89436569,0.89436569,0.89436569,0.567710843,0.567710843,0.567710843
2574,120315.5,120312,120319,0.981132075,0.981132075,0.981132075,0.914285714,0.914285714,0.914285714,0,0,0,0.945454545,0.945454545,0.945454545,0.876712329,0.876712329,0.876712329,0,0,0,0.999102999,0.999102999,0.999102999,0.999407232,0.999407232,0.999407232,120315.5,120312,120319,0.118993135,0.118993135,0.118993135,0.074074074,0.074074074,0.074074074,0,0,0,0.094339623,0.094339623,0.094339623,0.078239609,0.078239609,0.078239609,0,0,0,0.854190763,0.854190763,0.854190763,0.318282754,0.318282754,0.318282754
2575,120323.5,120320,120327,1,1,1,0.853333333,0.853333333,0.853333333,0,0,0,1,1,1,0.927536232,0.927536232,0.927536232,0,0,0,0.999368288,0.999368288,0.999368288,1,1,1,120323.5,120320,120327,0.14953271,0.14953271,0.14953271,0.07025247,0.07025247,0.07025247,0,0,0,0.137339056,0.137339056,0.137339056,0.088520055,0.088520055,0.088520055,0,0,0,0.862234248,0.862234248,0.862234248,0.332390382,0.332390382,0.332390382
2576,120331.5,120328,120335,0.869565217,0.869565217,0.869565217,0.631578947,0.631578947,0.631578947,0,0,0,0.892307692,0.892307692,0.892307692,0.727272727,0.727272727,0.727272727,0,0,0,0.99836159,0.99836159,0.99836159,0.991052994,0.991052994,0.991052994,120331.5,120328,120335,0.151515152,0.151515152,0.151515152,0.025289779,0.025289779,0.025289779,0,0,0,0.112840467,0.112840467,0.112840467,0.035928144,0.035928144,0.035928144,0,0,0,0.829191954,0.829191954,0.829191954,0.230965764,0.230965764,0.230965764
2577,120339.5,120336,120343,0,0,0,0.955223881,0.955223881,0.955223881,0,0,0,0,0,0,0.853333333,0.853333333,0.853333333,0,0,0,0.999441362,0.999441362,0.999441362,0.998403406,0.998403406,0.998403406,120339.5,120336,120343,0,0,0,0.092753623,0.092753623,0.092753623,0,0,0,0,0,0,0.079404467,0.079404467,0.079404467,0,0,0,0.91659659,0.91659659,0.91659659,0.686111734,0.686111734,0.686111734
