"validation_step","sso01-adamw-lr5e-5-base-291mo307 - _step","sso01-adamw-lr5e-5-base-291mo307 - _step__MIN","sso01-adamw-lr5e-5-base-291mo307 - _step__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-Eii","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-Eii__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-Eii__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEE","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEE__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEE__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEi","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEi__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEi__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEi","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEi__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEi__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iiE","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iiE__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iiE__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EiE","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EiE__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EiE__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iii","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iii__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iii__MAX","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEE","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEE__MIN","sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEE__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-Eii","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-Eii__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-Eii__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEE","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEE__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEE__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEi","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEi__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iEi__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEi","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEi__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEi__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iiE","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iiE__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iiE__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EiE","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EiE__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EiE__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iii","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iii__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-iii__MAX","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEE","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEE__MIN","sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - validation/f1_score-EEE__MAX"
"1010","47965.5","47962","47969","0.8421052631578948","0.8421052631578948","0.8421052631578948","0.9142857142857143","0.9142857142857143","0.9142857142857143","0","0","0","0.8767123287671234","0.8767123287671234","0.8767123287671234","0.9142857142857143","0.9142857142857143","0.9142857142857143","0","0","0","0.9971218420211064","0.9971218420211064","0.9971218420211064","0.9998488131834904","0.9998488131834904","0.9998488131834904","47965.5","47962","47969","0.7901234567901235","0.7901234567901235","0.7901234567901235","0.8767123287671234","0.8767123287671234","0.8767123287671234","0","0","0","0.888888888888889","0.888888888888889","0.888888888888889","0.8533333333333333","0.8533333333333333","0.8533333333333333","0","0","0","0.8282300224047796","0.8282300224047796","0.8282300224047796","0.9168169417857308","0.9168169417857308","0.9168169417857308"
"1011","47973.5","47970","47977","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.3636363636363636","0.3636363636363636","0.3636363636363636","0","0","0","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.6","0.6","0.6","0","0","0","0.9974814422057264","0.9974814422057264","0.9974814422057264","0.9976969138645785","0.9976969138645785","0.9976969138645785","47973.5","47970","47977","0.9014084507042254","0.9014084507042254","0.9014084507042254","0.5454545454545454","0.5454545454545454","0.5454545454545454","0","0","0","0.9142857142857143","0.9142857142857143","0.9142857142857143","0.7499999999999999","0.7499999999999999","0.7499999999999999","0","0","0","0.9908244680851065","0.9908244680851065","0.9908244680851065","0.9911026921531485","0.9911026921531485","0.9911026921531485"
"1012","47981.5","47978","47985","0.9411764705882353","0.9411764705882353","0.9411764705882353","0","0","0","0","0","0","0.927536231884058","0.927536231884058","0.927536231884058","0","0","0","0","0","0","0.9946816368739844","0.9946816368739844","0.9946816368739844","0.9729328883945123","0.9729328883945123","0.9729328883945123","47981.5","47978","47985","0.9411764705882353","0.9411764705882353","0.9411764705882353","0","0","0","0","0","0","0.955223880597015","0.955223880597015","0.955223880597015","0","0","0","0","0","0","0.989550104498955","0.989550104498955","0.989550104498955","0.9466410748560462","0.9466410748560462","0.9466410748560462"
"1013","47989.5","47986","47993","0.5977011494252873","0.5977011494252873","0.5977011494252873","0.9846153846153847","0.9846153846153847","0.9846153846153847","0","0","0","0.6582278481012659","0.6582278481012659","0.6582278481012659","0.9846153846153847","0.9846153846153847","0.9846153846153847","0","0","0","0.9977844914400805","0.9977844914400805","0.9977844914400805","0.9960845732184809","0.9960845732184809","0.9960845732184809","47989.5","47986","47993","0.5842696629213483","0.5842696629213483","0.5842696629213483","0.7529411764705882","0.7529411764705882","0.7529411764705882","0","0","0","0.5473684210526316","0.5473684210526316","0.5473684210526316","0.761904761904762","0.761904761904762","0.761904761904762","0","0","0","0.9276238574527865","0.9276238574527865","0.9276238574527865","0.5410071942446044","0.5410071942446044","0.5410071942446044"
"1014","47997.5","47994","48001","0.955223880597015","0.955223880597015","0.955223880597015","1","1","1","0","0","0","0.955223880597015","0.955223880597015","0.955223880597015","0.9846153846153847","0.9846153846153847","0.9846153846153847","0","0","0","0.9997642224392873","0.9997642224392873","0.9997642224392873","1","1","1","47997.5","47994","48001","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.8533333333333333","0.8533333333333333","0.8533333333333333","0","0","0","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.7901234567901235","0.7901234567901235","0.7901234567901235","0","0","0","0.9938110859345937","0.9938110859345937","0.9938110859345937","0.9457420050305425","0.9457420050305425","0.9457420050305425"
"1015","48005.5","48002","48009","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.9411764705882353","0.9411764705882353","0.9411764705882353","0","0","0","0.927536231884058","0.927536231884058","0.927536231884058","0.9846153846153847","0.9846153846153847","0.9846153846153847","0","0","0","0.9996294424793667","0.9996294424793667","0.9996294424793667","1","1","1","48005.5","48002","48009","0.9411764705882353","0.9411764705882353","0.9411764705882353","0.8","0.8","0.8","0","0","0","0.927536231884058","0.927536231884058","0.927536231884058","0.7804878048780487","0.7804878048780487","0.7804878048780487","0","0","0","0.9618624812108924","0.9618624812108924","0.9618624812108924","0.7193358328869843","0.7193358328869843","0.7193358328869843"
"1016","48013.5","48010","48017","0.9142857142857143","0.9142857142857143","0.9142857142857143","0.8852459016393442","0.8852459016393442","0.8852459016393442","0","0","0","0.888888888888889","0.888888888888889","0.888888888888889","0.9818181818181818","0.9818181818181818","0.9818181818181818","0","0","0","0.9988092875570549","0.9988092875570549","0.9988092875570549","0.9869310500225326","0.9869310500225326","0.9869310500225326","48013.5","48010","48017","0.888888888888889","0.888888888888889","0.888888888888889","0.7714285714285715","0.7714285714285715","0.7714285714285715","0","0","0","0.8648648648648648","0.8648648648648648","0.8648648648648648","0.7714285714285715","0.7714285714285715","0.7714285714285715","0","0","0","0.9758153537380833","0.9758153537380833","0.9758153537380833","0.7274881516587678","0.7274881516587678","0.7274881516587678"
"1017","48021.5","48018","48025","0.8181818181818181","0.8181818181818181","0.8181818181818181","0.9696969696969697","0.9696969696969697","0.9696969696969697","0","0","0","0.72","0.72","0.72","0.955223880597015","0.955223880597015","0.955223880597015","0","0","0","0.9991605616605617","0.9991605616605617","0.9991605616605617","0.9988718775181306","0.9988718775181306","0.9988718775181306","48021.5","48018","48025","0.631578947368421","0.631578947368421","0.631578947368421","0.8533333333333333","0.8533333333333333","0.8533333333333333","0","0","0","0.5714285714285715","0.5714285714285715","0.5714285714285715","0.810126582278481","0.810126582278481","0.810126582278481","0","0","0","0.9673759974964794","0.9673759974964794","0.9673759974964794","0.8873860629226697","0.8873860629226697","0.8873860629226697"
"1018","48029.5","48026","48033","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.9846153846153847","0.9846153846153847","0.9846153846153847","0","0","0","1","1","1","1","1","1","0","0","0","0.9998825049935378","0.9998825049935378","0.9998825049935378","1","1","1","48029.5","48026","48033","1","1","1","0.955223880597015","0.955223880597015","0.955223880597015","0","0","0","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.9696969696969697","0.9696969696969697","0.9696969696969697","0","0","0","0.992119779353822","0.992119779353822","0.992119779353822","0.9722777936553301","0.9722777936553301","0.9722777936553301"
"1019","48037.5","48034","48041","0.955223880597015","0.955223880597015","0.955223880597015","0.888888888888889","0.888888888888889","0.888888888888889","0","0","0","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.888888888888889","0.888888888888889","0.888888888888889","0","0","0","0.9988630571999843","0.9988630571999843","0.9988630571999843","0.9988331388564761","0.9988331388564761","0.9988331388564761","48037.5","48034","48041","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.9411764705882353","0.9411764705882353","0.9411764705882353","0","0","0","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.9142857142857143","0.9142857142857143","0.9142857142857143","0","0","0","0.9925037481259371","0.9925037481259371","0.9925037481259371","0.9748042704626335","0.9748042704626335","0.9748042704626335"
"1020","48045.5","48042","48049","1","1","1","0.28","0.28","0.28","0","0","0","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.4117647058823529","0.4117647058823529","0.4117647058823529","0","0","0","0.9956135580931667","0.9956135580931667","0.9956135580931667","0.9686080132176786","0.9686080132176786","0.9686080132176786","48045.5","48042","48049","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.45161290322580644","0.45161290322580644","0.45161290322580644","0","0","0","1","1","1","0.5185185185185185","0.5185185185185185","0.5185185185185185","0","0","0","0.9907134115614427","0.9907134115614427","0.9907134115614427","0.944922547332186","0.944922547332186","0.944922547332186"
"1021","48053.5","48050","48057","0.5","0.5","0.5","0.9523809523809523","0.9523809523809523","0.9523809523809523","0","0","0","0.33333333333333337","0.33333333333333337","0.33333333333333337","0.9523809523809523","0.9523809523809523","0.9523809523809523","0","0","0","0.9957558180660677","0.9957558180660677","0.9957558180660677","0.9706161137440759","0.9706161137440759","0.9706161137440759","48053.5","48050","48057","0.08333333333333333","0.08333333333333333","0.08333333333333333","0.923076923076923","0.923076923076923","0.923076923076923","0","0","0","0.11764705882352941","0.11764705882352941","0.11764705882352941","0.8955223880597014","0.8955223880597014","0.8955223880597014","0","0","0","0.9871822260200813","0.9871822260200813","0.9871822260200813","0.9308755760368664","0.9308755760368664","0.9308755760368664"
"1022","48061.5","48058","48065","0","0","0","1","1","1","0","0","0","0","0","0","0.9696969696969697","0.9696969696969697","0.9696969696969697","0","0","0","0.999531810851584","0.999531810851584","0.999531810851584","0.9997740453415681","0.9997740453415681","0.9997740453415681","48061.5","48058","48065","0","0","0","0.7901234567901235","0.7901234567901235","0.7901234567901235","0","0","0","0","0","0","0.7901234567901235","0.7901234567901235","0.7901234567901235","0","0","0","0.981907894736842","0.981907894736842","0.981907894736842","0.9670398009950248","0.9670398009950248","0.9670398009950248"
"1023","48069.5","48066","48073","0","0","0","1","1","1","0","0","0","0","0","0","0.955223880597015","0.955223880597015","0.955223880597015","0","0","0","0.9997661365762395","0.9997661365762395","0.9997661365762395","0.9994153023722019","0.9994153023722019","0.9994153023722019","48069.5","48066","48073","0","0","0","0.6597938144329897","0.6597938144329897","0.6597938144329897","0","0","0","0","0","0","0.6597938144329897","0.6597938144329897","0.6597938144329897","0","0","0","0.8768949294302143","0.8768949294302143","0.8768949294302143","0.9564194124330465","0.9564194124330465","0.9564194124330465"
"1024","48077.5","48074","48081","1","1","1","0.2857142857142857","0.2857142857142857","0.2857142857142857","0","0","0","1","1","1","0.12167300380228138","0.12167300380228138","0.12167300380228138","0","0","0","0.8176511790800841","0.8176511790800841","0.8176511790800841","0.9860690053414176","0.9860690053414176","0.9860690053414176","48077.5","48074","48081","0.8085106382978724","0.8085106382978724","0.8085106382978724","0.23728813559322032","0.23728813559322032","0.23728813559322032","0","0","0","0.6428571428571429","0.6428571428571429","0.6428571428571429","0.2692307692307692","0.2692307692307692","0.2692307692307692","0","0","0","0.5201041365345676","0.5201041365345676","0.5201041365345676","0.939625116503849","0.939625116503849","0.939625116503849"
"1025","48085.5","48082","48089","0.631578947368421","0.631578947368421","0.631578947368421","0","0","0","0","0","0","0.5454545454545454","0.5454545454545454","0.5454545454545454","0.10619469026548672","0.10619469026548672","0.10619469026548672","0","0","0","0.6509853782581057","0.6509853782581057","0.6509853782581057","0.9884321286190446","0.9884321286190446","0.9884321286190446","48085.5","48082","48089","0.6","0.6","0.6","0","0","0","0","0","0","0.5714285714285715","0.5714285714285715","0.5714285714285715","0","0","0","0","0","0","0","0","0","0.9583786202928201","0.9583786202928201","0.9583786202928201"
"1026","48093.5","48090","48097","0.9696969696969697","0.9696969696969697","0.9696969696969697","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0.9864603481624757","0.9864603481624757","0.9864603481624757","0.9967747270922924","0.9967747270922924","0.9967747270922924","48093.5","48090","48097","0.761904761904762","0.761904761904762","0.761904761904762","0","0","0","0","0","0","0.7710843373493976","0.7710843373493976","0.7710843373493976","0","0","0","0","0","0","0.9442583732057416","0.9442583732057416","0.9442583732057416","0.978716342364021","0.978716342364021","0.978716342364021"
"1027","48101.5","48098","48105","1","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","1","1","0.9997364953886693","0.9997364953886693","0.9997364953886693","48101.5","48098","48105","1","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0.9874111201771768","0.9874111201771768","0.9874111201771768","0.9859320046893318","0.9859320046893318","0.9859320046893318"
"1028","48109.5","48106","48113","0.9361702127659575","0.9361702127659575","0.9361702127659575","0.8695652173913044","0.8695652173913044","0.8695652173913044","0","0","0","0.8979591836734693","0.8979591836734693","0.8979591836734693","0.9523809523809523","0.9523809523809523","0.9523809523809523","0","0","0","0.9986647926914969","0.9986647926914969","0.9986647926914969","0.9876237623762376","0.9876237623762376","0.9876237623762376","48109.5","48106","48113","0.8979591836734693","0.8979591836734693","0.8979591836734693","0.9090909090909091","0.9090909090909091","0.9090909090909091","0","0","0","0.8979591836734693","0.8979591836734693","0.8979591836734693","0.8695652173913044","0.8695652173913044","0.8695652173913044","0","0","0","0.9814410870731272","0.9814410870731272","0.9814410870731272","0.8843777581641661","0.8843777581641661","0.8843777581641661"
"1029","48117.5","48114","48121","0.8421052631578948","0.8421052631578948","0.8421052631578948","0.9696969696969697","0.9696969696969697","0.9696969696969697","0","0","0","0.8205128205128205","0.8205128205128205","0.8205128205128205","0.9696969696969697","0.9696969696969697","0.9696969696969697","0","0","0","0.9991699932808981","0.9991699932808981","0.9991699932808981","0.9963534361851333","0.9963534361851333","0.9963534361851333","48117.5","48114","48121","0.8205128205128205","0.8205128205128205","0.8205128205128205","0.955223880597015","0.955223880597015","0.955223880597015","0","0","0","0.6808510638297872","0.6808510638297872","0.6808510638297872","0.8648648648648648","0.8648648648648648","0.8648648648648648","0","0","0","0.9598358974358975","0.9598358974358975","0.9598358974358975","0.8765862154764867","0.8765862154764867","0.8765862154764867"
"1030","48125.5","48122","48129","1","1","1","0.9696969696969697","0.9696969696969697","0.9696969696969697","0","0","0","1","1","1","0.9846153846153847","0.9846153846153847","0.9846153846153847","0","0","0","0.9998769533653253","0.9998769533653253","0.9998769533653253","1","1","1","48125.5","48122","48129","1","1","1","0.7804878048780487","0.7804878048780487","0.7804878048780487","0","0","0","0.955223880597015","0.955223880597015","0.955223880597015","0.7529411764705882","0.7529411764705882","0.7529411764705882","0","0","0","0.905475763016158","0.905475763016158","0.905475763016158","0.7948717948717948","0.7948717948717948","0.7948717948717948"
"1031","48133.5","48130","48137","0.927536231884058","0.927536231884058","0.927536231884058","0.8767123287671234","0.8767123287671234","0.8767123287671234","0","0","0","0.927536231884058","0.927536231884058","0.927536231884058","0.9411764705882353","0.9411764705882353","0.9411764705882353","0","0","0","0.9987681694998768","0.9987681694998768","0.9987681694998768","0.9991257649556639","0.9991257649556639","0.9991257649556639","48133.5","48130","48137","0.653061224489796","0.653061224489796","0.653061224489796","0.7272727272727273","0.7272727272727273","0.7272727272727273","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.7710843373493976","0.7710843373493976","0.7710843373493976","0","0","0","0.8911827565822382","0.8911827565822382","0.8911827565822382","0.7782101167315175","0.7782101167315175","0.7782101167315175"
"1032","48141.5","48138","48145","1","1","1","0.4","0.4","0.4","0","0","0","1","1","1","0.5806451612903226","0.5806451612903226","0.5806451612903226","0","0","0","0.9961814571559493","0.9961814571559493","0.9961814571559493","0.9814340588988476","0.9814340588988476","0.9814340588988476","48141.5","48138","48145","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6428571428571429","0.6428571428571429","0.6428571428571429","0","0","0","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6206896551724138","0.6206896551724138","0.6206896551724138","0","0","0","0.990321837314694","0.990321837314694","0.990321837314694","0.9705650873603022","0.9705650873603022","0.9705650873603022"
"1033","48149.5","48146","48153","0.9","0.9","0.9","0.9777777777777777","0.9777777777777777","0.9777777777777777","0","0","0","0.9473684210526316","0.9473684210526316","0.9473684210526316","1","1","1","0","0","0","0.9999004810084592","0.9999004810084592","0.9999004810084592","0.9970401691331923","0.9970401691331923","0.9970401691331923","48149.5","48146","48153","0.6428571428571429","0.6428571428571429","0.6428571428571429","0.6470588235294118","0.6470588235294118","0.6470588235294118","0","0","0","0.6","0.6","0.6","0.6666666666666666","0.6666666666666666","0.6666666666666666","0","0","0","0.9904040907128864","0.9904040907128864","0.9904040907128864","0.9020618556701031","0.9020618556701031","0.9020618556701031"
"1034","48157.5","48154","48161","0","0","0","0.9411764705882353","0.9411764705882353","0.9411764705882353","0","0","0","0","0","0","0.955223880597015","0.955223880597015","0.955223880597015","0","0","0","0.9980464313297897","0.9980464313297897","0.9980464313297897","0.9927300554811554","0.9927300554811554","0.9927300554811554","48157.5","48154","48161","0","0","0","0.7272727272727273","0.7272727272727273","0.7272727272727273","0","0","0","0","0","0","0.6956521739130436","0.6956521739130436","0.6956521739130436","0","0","0","0.9881252578973911","0.9881252578973911","0.9881252578973911","0.9695652173913044","0.9695652173913044","0.9695652173913044"
"1035","48165.5","48162","48169","0","0","0","0.927536231884058","0.927536231884058","0.927536231884058","0","0","0","0","0","0","0.927536231884058","0.927536231884058","0.927536231884058","0","0","0","0.9980967486122125","0.9980967486122125","0.9980967486122125","0.9992952074103907","0.9992952074103907","0.9992952074103907","48165.5","48162","48169","0","0","0","0.7901234567901235","0.7901234567901235","0.7901234567901235","0","0","0","0","0","0","0.7272727272727273","0.7272727272727273","0.7272727272727273","0","0","0","0.9756888168557537","0.9756888168557537","0.9756888168557537","0.9851460472535142","0.9851460472535142","0.9851460472535142"
"1036","48173.5","48170","48177","0.7111111111111111","0.7111111111111111","0.7111111111111111","0.8400000000000001","0.8400000000000001","0.8400000000000001","0","0","0","0.6808510638297872","0.6808510638297872","0.6808510638297872","0.9767441860465117","0.9767441860465117","0.9767441860465117","0","0","0","0.935361216730038","0.935361216730038","0.935361216730038","0.9929639401934918","0.9929639401934918","0.9929639401934918","48173.5","48170","48177","0","0","0","0.8936170212765957","0.8936170212765957","0.8936170212765957","0","0","0","0","0","0","1","1","1","0","0","0","0.6545454545454547","0.6545454545454547","0.6545454545454547","0.9711920529801324","0.9711920529801324","0.9711920529801324"
"1037","48181.5","48178","48185","0.8533333333333333","0.8533333333333333","0.8533333333333333","0","0","0","0","0","0","0.8533333333333333","0.8533333333333333","0.8533333333333333","0","0","0","0","0","0","0.9941572042773674","0.9941572042773674","0.9941572042773674","0.9966243643977268","0.9966243643977268","0.9966243643977268","48181.5","48178","48185","0","0","0","0","0","0","0","0","0","0.021505376344086023","0.021505376344086023","0.021505376344086023","0","0","0","0","0","0","0.5526775782615604","0.5526775782615604","0.5526775782615604","0.9509489770766576","0.9509489770766576","0.9509489770766576"
"1038","48189.5","48186","48193","1","1","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0.9986440310245702","0.9986440310245702","0.9986440310245702","0.9981526218559045","0.9981526218559045","0.9981526218559045","48189.5","48186","48193","0","0","0","0","0","0","0","0","0","0.04380561259411362","0.04380561259411362","0.04380561259411362","0","0","0","0","0","0","0.9174612459783562","0.9174612459783562","0.9174612459783562","0.9728109612502677","0.9728109612502677","0.9728109612502677"
"1039","48197.5","48194","48201","0.5517241379310345","0.5517241379310345","0.5517241379310345","0","0","0","0","0","0","0.6597938144329897","0.6597938144329897","0.6597938144329897","0","0","0","0","0","0","0.9949464176911222","0.9949464176911222","0.9949464176911222","0.9871738168951791","0.9871738168951791","0.9871738168951791","48197.5","48194","48201","0","0","0","0","0","0","0","0","0","0.19875776397515527","0.19875776397515527","0.19875776397515527","0","0","0","0","0","0","0.9839653304442038","0.9839653304442038","0.9839653304442038","0.9098621420996819","0.9098621420996819","0.9098621420996819"
"1040","48205.5","48202","48209","0","0","0","0.735632183908046","0.735632183908046","0.735632183908046","0","0","0","0","0","0","0.6666666666666666","0.6666666666666666","0.6666666666666666","0","0","0","0.9982549261979204","0.9982549261979204","0.9982549261979204","0.9819801579267058","0.9819801579267058","0.9819801579267058","48205.5","48202","48209","0","0","0","0.6736842105263158","0.6736842105263158","0.6736842105263158","0","0","0","0","0","0","0.6336633663366337","0.6336633663366337","0.6336633663366337","0","0","0","0.9791433218868606","0.9791433218868606","0.9791433218868606","0.8689800210304942","0.8689800210304942","0.8689800210304942"
"1041","48213.5","48210","48217","0","0","0","0.8","0.8","0.8","0","0","0","0","0","0","0.6881720430107526","0.6881720430107526","0.6881720430107526","0","0","0","0.9996814272061165","0.9996814272061165","0.9996814272061165","0.9941185119835318","0.9941185119835318","0.9941185119835318","48213.5","48210","48217","0","0","0","0.6666666666666666","0.6666666666666666","0.6666666666666666","0","0","0","0","0","0","0.6666666666666666","0.6666666666666666","0.6666666666666666","0","0","0","0.9848725272400296","0.9848725272400296","0.9848725272400296","0.970200148257969","0.970200148257969","0.970200148257969"
"1042","48221.5","48218","48225","0","0","0","0.8767123287671234","0.8767123287671234","0.8767123287671234","0","0","0","0","0","0","0.6736842105263158","0.6736842105263158","0.6736842105263158","0","0","0","1","1","1","0.9977564390200125","0.9977564390200125","0.9977564390200125","48221.5","48218","48225","0","0","0","0.6597938144329897","0.6597938144329897","0.6597938144329897","0","0","0","0","0","0","0.6399999999999999","0.6399999999999999","0.6399999999999999","0","0","0","0.9838381883286557","0.9838381883286557","0.9838381883286557","0.9885941884674573","0.9885941884674573","0.9885941884674573"
"1043","48229.5","48226","48233","0.7317073170731707","0.7317073170731707","0.7317073170731707","0.5151515151515151","0.5151515151515151","0.5151515151515151","0","0","0","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.5964912280701754","0.5964912280701754","0.5964912280701754","0","0","0","0.9942073916945419","0.9942073916945419","0.9942073916945419","0.9931615460852329","0.9931615460852329","0.9931615460852329","48229.5","48226","48233","0.625","0.625","0.625","0.5396825396825397","0.5396825396825397","0.5396825396825397","0","0","0","0.5084745762711864","0.5084745762711864","0.5084745762711864","0.5151515151515151","0.5151515151515151","0.5151515151515151","0","0","0","0.9410897173289635","0.9410897173289635","0.9410897173289635","0.9607406307242933","0.9607406307242933","0.9607406307242933"
"1044","48237.5","48234","48241","0.7936507936507937","0.7936507936507937","0.7936507936507937","0.375","0.375","0.375","0","0","0","0.8333333333333333","0.8333333333333333","0.8333333333333333","0.45161290322580644","0.45161290322580644","0.45161290322580644","0","0","0","0.997689416146498","0.997689416146498","0.997689416146498","0.9788834249349146","0.9788834249349146","0.9788834249349146","48237.5","48234","48241","0.6493506493506493","0.6493506493506493","0.6493506493506493","0.24000000000000002","0.24000000000000002","0.24000000000000002","0","0","0","0.6493506493506493","0.6493506493506493","0.6493506493506493","0.33333333333333337","0.33333333333333337","0.33333333333333337","0","0","0","0.9857836338418862","0.9857836338418862","0.9857836338418862","0.8846370287000562","0.8846370287000562","0.8846370287000562"
"1045","48245.5","48242","48249","0.9777777777777777","0.9777777777777777","0.9777777777777777","1","1","1","0","0","0","0.846153846153846","0.846153846153846","0.846153846153846","1","1","1","0","0","0","0.9997459257377227","0.9997459257377227","0.9997459257377227","0.9991776315789475","0.9991776315789475","0.9991776315789475","48245.5","48242","48249","0.9565217391304348","0.9565217391304348","0.9565217391304348","0.9142857142857143","0.9142857142857143","0.9142857142857143","0","0","0","0.8627450980392156","0.8627450980392156","0.8627450980392156","0.9696969696969697","0.9696969696969697","0.9696969696969697","0","0","0","0.9965455801607214","0.9965455801607214","0.9965455801607214","0.9804321239298817","0.9804321239298817","0.9804321239298817"
"1046","48253.5","48250","48257","0.9846153846153847","0.9846153846153847","0.9846153846153847","1","1","1","0","0","0","0.9696969696969697","0.9696969696969697","0.9696969696969697","1","1","1","0","0","0","0.9998894335311246","0.9998894335311246","0.9998894335311246","1","1","1","48253.5","48250","48257","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.888888888888889","0.888888888888889","0.888888888888889","0","0","0","0.9411764705882353","0.9411764705882353","0.9411764705882353","0.9696969696969697","0.9696969696969697","0.9696969696969697","0","0","0","0.9956866359447004","0.9956866359447004","0.9956866359447004","0.9774980930587338","0.9774980930587338","0.9774980930587338"
