validation_step,sso01-adamw-lr5e-5-base-291mo307 - _step,sso01-adamw-lr5e-5-base-291mo307 - _step__MIN,sso01-adamw-lr5e-5-base-291mo307 - _step__MAX,Eii,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-Eii__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-Eii__MAX,iEE,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEE__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEE__MAX,iEi,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEi__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iEi__MAX,EEi,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEi__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEi__MAX,iiE,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iiE__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iiE__MAX,EiE,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EiE__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EiE__MAX,iii,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iii__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-iii__MAX,EEE,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEE__MIN,sso01-adamw-lr5e-5-base-291mo307 - validation/f1_score-EEE__MAX
1507,71887.5,71884,71891,0.608695652,0.608695652,0.608695652,0.877192982,0.877192982,0.877192982,0,0,0,0.538461538,0.538461538,0.538461538,0.961538462,0.961538462,0.961538462,0,0,0,0.998606911,0.998606911,0.998606911,0.987872829,0.987872829,0.987872829
1508,71895.5,71892,71899,0.98245614,0.98245614,0.98245614,1,1,1,0,0,0,0.903225806,0.903225806,0.903225806,0.96969697,0.96969697,0.96969697,0,0,0,0.999796723,0.999796723,0.999796723,0.999230177,0.999230177,0.999230177
1509,71903.5,71900,71907,0.955223881,0.955223881,0.955223881,1,1,1,0,0,0,0.914285714,0.914285714,0.914285714,1,1,1,0,0,0,0.99677506,0.99677506,0.99677506,0.991874812,0.991874812,0.991874812
1510,71911.5,71908,71915,0.949494949,0.949494949,0.949494949,0.975609756,0.975609756,0.975609756,0,0,0,0.930693069,0.930693069,0.930693069,0.967213115,0.967213115,0.967213115,0,0,0,0.998371777,0.998371777,0.998371777,0.998567746,0.998567746,0.998567746
1511,71919.5,71916,71923,1,1,1,0.587155963,0.587155963,0.587155963,0,0,0,1,1,1,0.566371681,0.566371681,0.566371681,0,0,0,0.993517973,0.993517973,0.993517973,0.995282224,0.995282224,0.995282224
1512,71927.5,71924,71931,1,1,1,0.393939394,0.393939394,0.393939394,0,0,0,1,1,1,0.685714286,0.685714286,0.685714286,0,0,0,0.998766745,0.998766745,0.998766745,0.994829137,0.994829137,0.994829137
1513,71935.5,71932,71939,0.971428571,0.971428571,0.971428571,0.583333333,0.583333333,0.583333333,0,0,0,0.894736842,0.894736842,0.894736842,0.731707317,0.731707317,0.731707317,0,0,0,0.999313254,0.999313254,0.999313254,0.992101106,0.992101106,0.992101106
1514,71943.5,71940,71947,1,1,1,0.914285714,0.914285714,0.914285714,0,0,0,0.941176471,0.941176471,0.941176471,0.927536232,0.927536232,0.927536232,0,0,0,0.99913016,0.99913016,0.99913016,0.998312236,0.998312236,0.998312236
1515,71951.5,71948,71955,0.984615385,0.984615385,0.984615385,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0.999959934,0.999959934,0.999959934,1,1,1
1516,71959.5,71956,71963,0.955223881,0.955223881,0.955223881,0.730769231,0.730769231,0.730769231,0,0,0,0.984615385,0.984615385,0.984615385,0.844444444,0.844444444,0.844444444,0,0,0,0.999653646,0.999653646,0.999653646,0.995953937,0.995953937,0.995953937
1517,71967.5,71964,71971,0.606060606,0.606060606,0.606060606,1,1,1,0,0,0,0.540540541,0.540540541,0.540540541,1,1,1,0,0,0,0.995910378,0.995910378,0.995910378,0.973827416,0.973827416,0.973827416
1518,71975.5,71972,71979,0.984615385,0.984615385,0.984615385,0.955223881,0.955223881,0.955223881,0,0,0,0.955223881,0.955223881,0.955223881,0.96969697,0.96969697,0.96969697,0,0,0,0.999523998,0.999523998,0.999523998,0.999581298,0.999581298,0.999581298
1519,71983.5,71980,71987,1,1,1,0.918918919,0.918918919,0.918918919,0,0,0,0.984615385,0.984615385,0.984615385,0.927272727,0.927272727,0.927272727,0,0,0,0.999702444,0.999702444,0.999702444,0.998288648,0.998288648,0.998288648
1520,71991.5,71988,71995,0.96969697,0.96969697,0.96969697,0.708661417,0.708661417,0.708661417,0,0,0,0.96969697,0.96969697,0.96969697,0.80733945,0.80733945,0.80733945,0,0,0,0.99912816,0.99912816,0.99912816,0.995559393,0.995559393,0.995559393
1521,71999.5,71996,72003,0.3,0.3,0.3,0.8,0.8,0.8,0,0,0,0.25,0.25,0.25,0.927536232,0.927536232,0.927536232,0,0,0,0.995494744,0.995494744,0.995494744,0.996138996,0.996138996,0.996138996
1522,72007.5,72004,72011,0.666666667,0.666666667,0.666666667,0.765432099,0.765432099,0.765432099,0,0,0,1,1,1,0.898550725,0.898550725,0.898550725,0,0,0,0.998177031,0.998177031,0.998177031,0.998838391,0.998838391,0.998838391
1523,72015.5,72012,72019,0.738461538,0.738461538,0.738461538,0.235294118,0.235294118,0.235294118,0,0,0,0.842105263,0.842105263,0.842105263,0.516129032,0.516129032,0.516129032,0,0,0,0.987374714,0.987374714,0.987374714,0.922188755,0.922188755,0.922188755
1524,72023.5,72020,72027,1,1,1,1,1,1,0,0,0,0.978723404,0.978723404,0.978723404,1,1,1,0,0,0,0.999567349,0.999567349,0.999567349,0.997224002,0.997224002,0.997224002
1525,72031.5,72028,72035,0.901408451,0.901408451,0.901408451,1,1,1,0,0,0,0.888888889,0.888888889,0.888888889,1,1,1,0,0,0,0.998674717,0.998674717,0.998674717,0.995965418,0.995965418,0.995965418
1526,72039.5,72036,72043,0.984615385,0.984615385,0.984615385,0.838709677,0.838709677,0.838709677,0,0,0,0.984615385,0.984615385,0.984615385,0.892857143,0.892857143,0.892857143,0,0,0,0.999634797,0.999634797,0.999634797,0.998003992,0.998003992,0.998003992
1527,72047.5,72044,72051,0.918918919,0.918918919,0.918918919,0.818181818,0.818181818,0.818181818,0,0,0,1,1,1,0.87804878,0.87804878,0.87804878,0,0,0,0.999536393,0.999536393,0.999536393,0.992125984,0.992125984,0.992125984
1528,72055.5,72052,72059,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,0.96969697,0.96969697,0.96969697,1,1,1,0,0,0,0.999893212,0.999893212,0.999893212,1,1,1
1529,72063.5,72060,72067,0.927536232,0.927536232,0.927536232,0.955223881,0.955223881,0.955223881,0,0,0,0.914285714,0.914285714,0.914285714,0.984615385,0.984615385,0.984615385,0,0,0,0.999038085,0.999038085,0.999038085,0.997209302,0.997209302,0.997209302
1530,72071.5,72068,72075,1,1,1,0.637681159,0.637681159,0.637681159,0,0,0,1,1,1,0.814814815,0.814814815,0.814814815,0,0,0,0.997893554,0.997893554,0.997893554,0.991549296,0.991549296,0.991549296
1531,72079.5,72076,72083,0.864864865,0.864864865,0.864864865,0.962962963,0.962962963,0.962962963,0,0,0,0.820512821,0.820512821,0.820512821,0.787878788,0.787878788,0.787878788,0,0,0,0.998813682,0.998813682,0.998813682,0.993326978,0.993326978,0.993326978
1532,72087.5,72084,72091,0.955223881,0.955223881,0.955223881,0.901408451,0.901408451,0.901408451,0,0,0,0.984615385,0.984615385,0.984615385,0.761904762,0.761904762,0.761904762,0,0,0,0.998924843,0.998924843,0.998924843,1,1,1
1533,72095.5,72092,72099,0.96969697,0.96969697,0.96969697,0.96969697,0.96969697,0.96969697,0,0,0,0.984615385,0.984615385,0.984615385,0.96969697,0.96969697,0.96969697,0,0,0,0.999757425,0.999757425,0.999757425,1,1,1
1534,72103.5,72100,72107,0.984615385,0.984615385,0.984615385,0.884615385,0.884615385,0.884615385,0,0,0,1,1,1,0.93877551,0.93877551,0.93877551,0,0,0,0.998665709,0.998665709,0.998665709,0.987110971,0.987110971,0.987110971
1535,72111.5,72108,72115,0.75,0.75,0.75,0.983050847,0.983050847,0.983050847,0,0,0,0.545454545,0.545454545,0.545454545,1,1,1,0,0,0,0.999303427,0.999303427,0.999303427,0.993670886,0.993670886,0.993670886
1536,72119.5,72116,72123,1,1,1,0.927536232,0.927536232,0.927536232,0,0,0,1,1,1,0.927536232,0.927536232,0.927536232,0,0,0,0.996367987,0.996367987,0.996367987,0.991639728,0.991639728,0.991639728
1537,72127.5,72124,72131,1,1,1,0.927536232,0.927536232,0.927536232,0,0,0,1,1,1,0.864864865,0.864864865,0.864864865,0,0,0,0.999233063,0.999233063,0.999233063,0.999662883,0.999662883,0.999662883
1538,72135.5,72132,72139,1,1,1,0.535714286,0.535714286,0.535714286,0,0,0,1,1,1,0.7,0.7,0.7,0,0,0,0.999326439,0.999326439,0.999326439,0.993451303,0.993451303,0.993451303
1539,72143.5,72140,72147,0.88,0.88,0.88,0.893617021,0.893617021,0.893617021,0,0,0,0.956521739,0.956521739,0.956521739,0.954545455,0.954545455,0.954545455,0,0,0,0.998576677,0.998576677,0.998576677,0.978165939,0.978165939,0.978165939
1540,72151.5,72148,72155,0.914285714,0.914285714,0.914285714,1,1,1,0,0,0,0.864864865,0.864864865,0.864864865,1,1,1,0,0,0,0.999959633,0.999959633,0.999959633,0.998826138,0.998826138,0.998826138
1541,72159.5,72156,72163,0.96969697,0.96969697,0.96969697,0.984615385,0.984615385,0.984615385,0,0,0,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,0.999785325,0.999785325,0.999785325,0.999889977,0.999889977,0.999889977
1542,72167.5,72164,72171,0.941176471,0.941176471,0.941176471,0.8,0.8,0.8,0,0,0,0.984615385,0.984615385,0.984615385,0.84,0.84,0.84,0,0,0,0.99966516,0.99966516,0.99966516,0.997414806,0.997414806,0.997414806
1543,72175.5,72172,72179,0.96969697,0.96969697,0.96969697,0.744186047,0.744186047,0.744186047,0,0,0,0.96969697,0.96969697,0.96969697,0.761904762,0.761904762,0.761904762,0,0,0,0.99931894,0.99931894,0.99931894,0.993916106,0.993916106,0.993916106
1544,72183.5,72180,72187,0.918032787,0.918032787,0.918032787,0.955223881,0.955223881,0.955223881,0,0,0,0.933333333,0.933333333,0.933333333,0.96969697,0.96969697,0.96969697,0,0,0,0.998483639,0.998483639,0.998483639,0.996177996,0.996177996,0.996177996
1545,72191.5,72188,72195,1,1,1,1,1,1,0,0,0,0.984615385,0.984615385,0.984615385,1,1,1,0,0,0,0.99992007,0.99992007,0.99992007,0.999864149,0.999864149,0.999864149
1546,72199.5,72196,72203,1,1,1,0.6,0.6,0.6,0,0,0,1,1,1,0.882352941,0.882352941,0.882352941,0,0,0,0.998133689,0.998133689,0.998133689,0.991090232,0.991090232,0.991090232
1547,72207.5,72204,72211,0.866666667,0.866666667,0.866666667,0.95,0.95,0.95,0,0,0,1,1,1,0.95,0.95,0.95,0,0,0,0.997634402,0.997634402,0.997634402,0.959270517,0.959270517,0.959270517
1548,72215.5,72212,72219,0,0,0,0.984615385,0.984615385,0.984615385,0,0,0,0,0,0,0.984615385,0.984615385,0.984615385,0,0,0,0.999505729,0.999505729,0.999505729,0.997653959,0.997653959,0.997653959
1549,72223.5,72220,72227,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0.99859353,0.99859353,0.99859353,0.999337372,0.999337372,0.999337372
1550,72231.5,72228,72235,0.612244898,0.612244898,0.612244898,0.780487805,0.780487805,0.780487805,0,0,0,0.62745098,0.62745098,0.62745098,0.888888889,0.888888889,0.888888889,0,0,0,0.992198256,0.992198256,0.992198256,0.997952714,0.997952714,0.997952714
1551,72239.5,72236,72243,0.646464646,0.646464646,0.646464646,0,0,0,0,0,0,0.653061224,0.653061224,0.653061224,0,0,0,0,0,0,0.997711119,0.997711119,0.997711119,0.996933278,0.996933278,0.996933278
1552,72247.5,72244,72251,0.790123457,0.790123457,0.790123457,0,0,0,0,0,0,0.8,0.8,0.8,0,0,0,0,0,0,0.999696479,0.999696479,0.999696479,0.996930826,0.996930826,0.996930826
1553,72255.5,72252,72259,1,1,1,0.571428571,0.571428571,0.571428571,0,0,0,1,1,1,0.615384615,0.615384615,0.615384615,0,0,0,0.999932809,0.999932809,0.999932809,0.995246801,0.995246801,0.995246801
1554,72263.5,72260,72267,0,0,0,0.914285714,0.914285714,0.914285714,0,0,0,0,0,0,0.96969697,0.96969697,0.96969697,0,0,0,0.999957636,0.999957636,0.999957636,0.997749775,0.997749775,0.997749775
1555,72271.5,72268,72275,0,0,0,0.984615385,0.984615385,0.984615385,0,0,0,0,0,0,1,1,1,0,0,0,0.999923937,0.999923937,0.999923937,0.999535004,0.999535004,0.999535004
1556,72279.5,72276,72283,0.823529412,0.823529412,0.823529412,0.909090909,0.909090909,0.909090909,0,0,0,0.636363636,0.636363636,0.636363636,0.961538462,0.961538462,0.961538462,0,0,0,0.998640997,0.998640997,0.998640997,0.999239351,0.999239351,0.999239351
1557,72287.5,72284,72291,0.903225806,0.903225806,0.903225806,0.333333333,0.333333333,0.333333333,0,0,0,0.949152542,0.949152542,0.949152542,0.533333333,0.533333333,0.533333333,0,0,0,0.995331336,0.995331336,0.995331336,0.973001588,0.973001588,0.973001588
1558,72295.5,72292,72299,0.693877551,0.693877551,0.693877551,0.831168831,0.831168831,0.831168831,0,0,0,0.894736842,0.894736842,0.894736842,0.703296703,0.703296703,0.703296703,0,0,0,0.9905273,0.9905273,0.9905273,0.977657935,0.977657935,0.977657935
1559,72303.5,72300,72307,0.703296703,0.703296703,0.703296703,0.761904762,0.761904762,0.761904762,0,0,0,0.727272727,0.727272727,0.727272727,0.703296703,0.703296703,0.703296703,0,0,0,0.991480909,0.991480909,0.991480909,0.990136019,0.990136019,0.990136019
1560,72311.5,72308,72315,1,1,1,0.761904762,0.761904762,0.761904762,0,0,0,1,1,1,0.727272727,0.727272727,0.727272727,0,0,0,0.994675936,0.994675936,0.994675936,0.991990014,0.991990014,0.991990014
1561,72319.5,72316,72323,0.901408451,0.901408451,0.901408451,0.18556701,0.18556701,0.18556701,0,0,0,0.927536232,0.927536232,0.927536232,0.276923077,0.276923077,0.276923077,0,0,0,0.989569125,0.989569125,0.989569125,0.974635726,0.974635726,0.974635726
1562,72327.5,72324,72331,0.444444444,0.444444444,0.444444444,0.727272727,0.727272727,0.727272727,0,0,0,0.347826087,0.347826087,0.347826087,0.767123288,0.767123288,0.767123288,0,0,0,0.994384205,0.994384205,0.994384205,0.969535783,0.969535783,0.969535783
1563,72335.5,72332,72339,0.5,0.5,0.5,0.984615385,0.984615385,0.984615385,0,0,0,0.25,0.25,0.25,0.984615385,0.984615385,0.984615385,0,0,0,0.999886865,0.999886865,0.999886865,0.999460189,0.999460189,0.999460189
1564,72343.5,72340,72347,0.853333333,0.853333333,0.853333333,0.914285714,0.914285714,0.914285714,0,0,0,0.888888889,0.888888889,0.888888889,0.914285714,0.914285714,0.914285714,0,0,0,0.997522577,0.997522577,0.997522577,1,1,1
1565,72351.5,72348,72355,0.96969697,0.96969697,0.96969697,0.375,0.375,0.375,0,0,0,0.984615385,0.984615385,0.984615385,0.631578947,0.631578947,0.631578947,0,0,0,0.997348535,0.997348535,0.997348535,0.997582316,0.997582316,0.997582316
1566,72359.5,72356,72363,0.96969697,0.96969697,0.96969697,0,0,0,0,0,0,0.955223881,0.955223881,0.955223881,0,0,0,0,0,0,0.994833948,0.994833948,0.994833948,0.971684054,0.971684054,0.971684054
1567,72367.5,72364,72371,0.658227848,0.658227848,0.658227848,1,1,1,0,0,0,0.722222222,0.722222222,0.722222222,0.984615385,0.984615385,0.984615385,0,0,0,0.99849049,0.99849049,0.99849049,0.997253825,0.997253825,0.997253825
1568,72375.5,72372,72379,0.955223881,0.955223881,0.955223881,1,1,1,0,0,0,0.955223881,0.955223881,0.955223881,0.984615385,0.984615385,0.984615385,0,0,0,0.999764222,0.999764222,0.999764222,1,1,1
1569,72383.5,72380,72387,0.984615385,0.984615385,0.984615385,0.941176471,0.941176471,0.941176471,0,0,0,0.941176471,0.941176471,0.941176471,0.984615385,0.984615385,0.984615385,0,0,0,0.999663141,0.999663141,0.999663141,1,1,1
1570,72391.5,72388,72395,0.888888889,0.888888889,0.888888889,0.885245902,0.885245902,0.885245902,0,0,0,0.864864865,0.864864865,0.864864865,0.964285714,0.964285714,0.964285714,0,0,0,0.998908983,0.998908983,0.998908983,0.987743985,0.987743985,0.987743985
1571,72399.5,72396,72403,0.8,0.8,0.8,0.984615385,0.984615385,0.984615385,0,0,0,0.72,0.72,0.72,0.955223881,0.955223881,0.955223881,0,0,0,0.99919881,0.99919881,0.99919881,0.998387617,0.998387617,0.998387617
1572,72407.5,72404,72411,0.984615385,0.984615385,0.984615385,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0.999960838,0.999960838,0.999960838,1,1,1
1573,72415.5,72412,72419,0.955223881,0.955223881,0.955223881,0.888888889,0.888888889,0.888888889,0,0,0,0.96969697,0.96969697,0.96969697,0.876712329,0.876712329,0.876712329,0,0,0,0.99894155,0.99894155,0.99894155,0.999270393,0.999270393,0.999270393
1574,72423.5,72420,72427,1,1,1,0.28,0.28,0.28,0,0,0,0.984615385,0.984615385,0.984615385,0.378378378,0.378378378,0.378378378,0,0,0,0.995616736,0.995616736,0.995616736,0.967835651,0.967835651,0.967835651
1575,72431.5,72428,72435,0.5,0.5,0.5,0.952380952,0.952380952,0.952380952,0,0,0,0.307692308,0.307692308,0.307692308,0.952380952,0.952380952,0.952380952,0,0,0,0.997280785,0.997280785,0.997280785,0.980363985,0.980363985,0.980363985
1576,72439.5,72436,72443,0,0,0,1,1,1,0,0,0,0,0,0,0.96969697,0.96969697,0.96969697,0,0,0,0.999583854,0.999583854,0.999583854,0.999774045,0.999774045,0.999774045
1577,72447.5,72444,72451,0,0,0,1,1,1,0,0,0,0,0,0,0.955223881,0.955223881,0.955223881,0,0,0,0.999766137,0.999766137,0.999766137,0.999331718,0.999331718,0.999331718
1578,72455.5,72452,72459,1,1,1,0.249027237,0.249027237,0.249027237,0,0,0,1,1,1,0.31840796,0.31840796,0.31840796,0,0,0,0.801420118,0.801420118,0.801420118,0.980238855,0.980238855,0.980238855
1579,72463.5,72460,72467,0.648648649,0.648648649,0.648648649,0.08839779,0.08839779,0.08839779,0,0,0,0.558139535,0.558139535,0.558139535,0.270676692,0.270676692,0.270676692,0,0,0,0.638461538,0.638461538,0.638461538,0.987681679,0.987681679,0.987681679
1580,72471.5,72468,72475,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.986092635,0.986092635,0.986092635,0.99698185,0.99698185,0.99698185
1581,72479.5,72476,72483,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0.999802385,0.999802385,0.999802385
1582,72487.5,72484,72491,0.936170213,0.936170213,0.936170213,0.769230769,0.769230769,0.769230769,0,0,0,0.88,0.88,0.88,0.952380952,0.952380952,0.952380952,0,0,0,0.999684111,0.999684111,0.999684111,0.993757803,0.993757803,0.993757803
1583,72495.5,72492,72499,0.864864865,0.864864865,0.864864865,0.96969697,0.96969697,0.96969697,0,0,0,0.8,0.8,0.8,0.96969697,0.96969697,0.96969697,0,0,0,0.999209736,0.999209736,0.999209736,0.996209462,0.996209462,0.996209462
1584,72503.5,72500,72507,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,0.999917972,0.999917972,0.999917972,1,1,1
1585,72511.5,72508,72515,0.96969697,0.96969697,0.96969697,0.927536232,0.927536232,0.927536232,0,0,0,0.941176471,0.941176471,0.941176471,0.955223881,0.955223881,0.955223881,0,0,0,0.999302335,0.999302335,0.999302335,0.999625141,0.999625141,0.999625141
1586,72519.5,72516,72523,1,1,1,0.4,0.4,0.4,0,0,0,1,1,1,0.580645161,0.580645161,0.580645161,0,0,0,0.99652632,0.99652632,0.99652632,0.982849816,0.982849816,0.982849816
1587,72527.5,72524,72531,0.9,0.9,0.9,0.956521739,0.956521739,0.956521739,0,0,0,0.947368421,0.947368421,0.947368421,0.978723404,0.978723404,0.978723404,0,0,0,0.999800969,0.999800969,0.999800969,0.99491956,0.99491956,0.99491956
1588,72535.5,72532,72539,0,0,0,0.96969697,0.96969697,0.96969697,0,0,0,0,0,0,0.941176471,0.941176471,0.941176471,0,0,0,0.997636578,0.997636578,0.997636578,0.991395793,0.991395793,0.991395793
1589,72543.5,72540,72547,0,0,0,0.927536232,0.927536232,0.927536232,0,0,0,0,0,0,0.927536232,0.927536232,0.927536232,0,0,0,0.998017289,0.998017289,0.998017289,0.999446374,0.999446374,0.999446374
1590,72551.5,72548,72555,0.780487805,0.780487805,0.780487805,0.84,0.84,0.84,0,0,0,0.680851064,0.680851064,0.680851064,0.976744186,0.976744186,0.976744186,0,0,0,0.934956522,0.934956522,0.934956522,0.993171985,0.993171985,0.993171985
1591,72559.5,72556,72563,0.853333333,0.853333333,0.853333333,0,0,0,0,0,0,0.853333333,0.853333333,0.853333333,0,0,0,0,0,0,0.995150981,0.995150981,0.995150981,0.99705166,0.99705166,0.99705166
1592,72567.5,72564,72571,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.998752644,0.998752644,0.998752644,0.998294486,0.998294486,0.998294486
1593,72575.5,72572,72579,0.576576577,0.576576577,0.576576577,0,0,0,0,0,0,0.695652174,0.695652174,0.695652174,0,0,0,0,0,0,0.995414487,0.995414487,0.995414487,0.987829166,0.987829166,0.987829166
1594,72583.5,72580,72587,0,0,0,0.735632184,0.735632184,0.735632184,0,0,0,0,0,0,0.673684211,0.673684211,0.673684211,0,0,0,0.998436989,0.998436989,0.998436989,0.982370821,0.982370821,0.982370821
1595,72591.5,72588,72595,0,0,0,0.771084337,0.771084337,0.771084337,0,0,0,0,0,0,0.666666667,0.666666667,0.666666667,0,0,0,0.998724761,0.998724761,0.998724761,0.9921364,0.9921364,0.9921364
1596,72599.5,72596,72603,0,0,0,0.864864865,0.864864865,0.864864865,0,0,0,0,0,0,0.666666667,0.666666667,0.666666667,0,0,0,1,1,1,0.997711465,0.997711465,0.997711465
1597,72607.5,72604,72611,0.697674419,0.697674419,0.697674419,0.53968254,0.53968254,0.53968254,0,0,0,0.697674419,0.697674419,0.697674419,0.557377049,0.557377049,0.557377049,0,0,0,0.994209281,0.994209281,0.994209281,0.992810749,0.992810749,0.992810749
1598,72615.5,72612,72619,0.78125,0.78125,0.78125,0.363636364,0.363636364,0.363636364,0,0,0,0.819672131,0.819672131,0.819672131,0.424242424,0.424242424,0.424242424,0,0,0,0.998000414,0.998000414,0.998000414,0.97879756,0.97879756,0.97879756
1599,72623.5,72620,72627,0.977777778,0.977777778,0.977777778,1,1,1,0,0,0,0.814814815,0.814814815,0.814814815,0.96969697,0.96969697,0.96969697,0,0,0,0.99978223,0.99978223,0.99978223,0.998559374,0.998559374,0.998559374
1600,72631.5,72628,72635,0.984615385,0.984615385,0.984615385,1,1,1,0,0,0,0.96969697,0.96969697,0.96969697,1,1,1,0,0,0,0.999889434,0.999889434,0.999889434,1,1,1
1601,72639.5,72636,72643,0.96969697,0.96969697,0.96969697,1,1,1,0,0,0,0.96969697,0.96969697,0.96969697,0.955223881,0.955223881,0.955223881,0,0,0,0.999262428,0.999262428,0.999262428,0.996388519,0.996388519,0.996388519
1602,72647.5,72644,72651,0.864864865,0.864864865,0.864864865,0.829268293,0.829268293,0.829268293,0,0,0,0.857142857,0.857142857,0.857142857,0.918918919,0.918918919,0.918918919,0,0,0,0.999125639,0.999125639,0.999125639,0.98983297,0.98983297,0.98983297
1603,72655.5,72652,72659,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0.999913704,0.999913704,0.999913704,0.998498176,0.998498176,0.998498176
1604,72663.5,72660,72667,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0.999853028,0.999853028,0.999853028,0.999523633,0.999523633,0.999523633
1605,72671.5,72668,72675,0.952380952,0.952380952,0.952380952,0.75862069,0.75862069,0.75862069,0,0,0,1,1,1,0.846153846,0.846153846,0.846153846,0,0,0,0.999282125,0.999282125,0.999282125,0.998897354,0.998897354,0.998897354
1606,72679.5,72676,72683,0.933333333,0.933333333,0.933333333,0.75,0.75,0.75,0,0,0,0.875,0.875,0.875,0.857142857,0.857142857,0.857142857,0,0,0,0.998089717,0.998089717,0.998089717,0.975540922,0.975540922,0.975540922
1607,72687.5,72684,72691,0.829268293,0.829268293,0.829268293,1,1,1,0,0,0,0.755555556,0.755555556,0.755555556,0.984615385,0.984615385,0.984615385,0,0,0,0.999551328,0.999551328,0.999551328,0.998717569,0.998717569,0.998717569
1608,72695.5,72692,72699,1,1,1,0.752941176,0.752941176,0.752941176,0,0,0,1,1,1,0.820512821,0.820512821,0.820512821,0,0,0,0.998334998,0.998334998,0.998334998,1,1,1
1609,72703.5,72700,72707,1,1,1,0.769230769,0.769230769,0.769230769,0,0,0,1,1,1,0.833333333,0.833333333,0.833333333,0,0,0,0.999419876,0.999419876,0.999419876,0.99890033,0.99890033,0.99890033
1610,72711.5,72708,72715,0.967741935,0.967741935,0.967741935,0.772727273,0.772727273,0.772727273,0,0,0,0.965517241,0.965517241,0.965517241,0.894736842,0.894736842,0.894736842,0,0,0,0.998997527,0.998997527,0.998997527,0.986780715,0.986780715,0.986780715
1611,72719.5,72716,72723,1,1,1,0.984615385,0.984615385,0.984615385,0,0,0,0.98245614,0.98245614,0.98245614,0.984615385,0.984615385,0.984615385,0,0,0,0.999884299,0.999884299,0.999884299,1,1,1
1612,72727.5,72724,72731,0.888888889,0.888888889,0.888888889,0.955223881,0.955223881,0.955223881,0,0,0,0.941176471,0.941176471,0.941176471,0.955223881,0.955223881,0.955223881,0,0,0,0.999303352,0.999303352,0.999303352,1,1,1
