training_step,sso01-adamw-lr5e-5-base-291mo307 - _step,sso01-adamw-lr5e-5-base-291mo307 - _step__MIN,sso01-adamw-lr5e-5-base-291mo307 - _step__MAX,eps1e-8,sso01-adamw-lr5e-5-base-291mo307 - training/f1_score-EEE__MIN,sso01-adamw-lr5e-5-base-291mo307 - training/f1_score-EEE__MAX,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - _step__MAX,eps1e-6,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - training/f1_score-EEE__MIN,sso01-adamw-lr5e-5.eps1e-6-base-99y3e23k - training/f1_score-EEE__MAX
1891,17027,17027,17027,0.964940844,0.964940844,0.964940844,17027,17027,17027,0.445211542,0.445211542,0.445211542
1892,17036,17036,17036,0.934993084,0.934993084,0.934993084,17036,17036,17036,0.419417476,0.419417476,0.419417476
1893,17045,17045,17045,0.96437835,0.96437835,0.96437835,17045,17045,17045,0.493122691,0.493122691,0.493122691
1894,17054,17054,17054,0.972864497,0.972864497,0.972864497,17054,17054,17054,0.504396985,0.504396985,0.504396985
1895,17063,17063,17063,0.979192166,0.979192166,0.979192166,17063,17063,17063,0.447028424,0.447028424,0.447028424
1896,17072,17072,17072,0.953630192,0.953630192,0.953630192,17072,17072,17072,0.452156334,0.452156334,0.452156334
1897,17081,17081,17081,0.956502342,0.956502342,0.956502342,17081,17081,17081,0.450255637,0.450255637,0.450255637
1898,17090,17090,17090,0.942059845,0.942059845,0.942059845,17090,17090,17090,0.457853145,0.457853145,0.457853145
1899,17099,17099,17099,0.953541335,0.953541335,0.953541335,17099,17099,17099,0.443010753,0.443010753,0.443010753
1900,17108,17108,17108,0.972710902,0.972710902,0.972710902,17108,17108,17108,0.402277705,0.402277705,0.402277705
1901,17117,17117,17117,0.964661571,0.964661571,0.964661571,17117,17117,17117,0.441894061,0.441894061,0.441894061
1902,17126,17126,17126,0.962498672,0.962498672,0.962498672,17126,17126,17126,0.450019539,0.450019539,0.450019539
1903,17135,17135,17135,0.934040501,0.934040501,0.934040501,17135,17135,17135,0.45528083,0.45528083,0.45528083
1904,17144,17144,17144,0.960859093,0.960859093,0.960859093,17144,17144,17144,0.471854433,0.471854433,0.471854433
1905,17153,17153,17153,0.951956927,0.951956927,0.951956927,17153,17153,17153,0.461046058,0.461046058,0.461046058
1906,17162,17162,17162,0.893807239,0.893807239,0.893807239,17162,17162,17162,0.449538462,0.449538462,0.449538462
1907,17171,17171,17171,0.955030488,0.955030488,0.955030488,17171,17171,17171,0.401432525,0.401432525,0.401432525
1908,17180,17180,17180,0.95919244,0.95919244,0.95919244,17180,17180,17180,0.447819549,0.447819549,0.447819549
1909,17189,17189,17189,0.945816733,0.945816733,0.945816733,17189,17189,17189,0.381589553,0.381589553,0.381589553
1910,17198,17198,17198,0.943112984,0.943112984,0.943112984,17198,17198,17198,0.37534268,0.37534268,0.37534268
1911,17207,17207,17207,0.977602108,0.977602108,0.977602108,17207,17207,17207,0.436447623,0.436447623,0.436447623
1912,17216,17216,17216,0.977046028,0.977046028,0.977046028,17216,17216,17216,0.41356493,0.41356493,0.41356493
1913,17225,17225,17225,0.957746479,0.957746479,0.957746479,17225,17225,17225,0.458281445,0.458281445,0.458281445
1914,17234,17234,17234,0.975598365,0.975598365,0.975598365,17234,17234,17234,0.426603759,0.426603759,0.426603759
1915,17243,17243,17243,0.94950778,0.94950778,0.94950778,17243,17243,17243,0.455002093,0.455002093,0.455002093
1916,17252,17252,17252,0.975011428,0.975011428,0.975011428,17252,17252,17252,0.541790761,0.541790761,0.541790761
1917,17261,17261,17261,0.956329335,0.956329335,0.956329335,17261,17261,17261,0.429311936,0.429311936,0.429311936
1918,17270,17270,17270,0.978095664,0.978095664,0.978095664,17270,17270,17270,0.451984727,0.451984727,0.451984727
1919,17279,17279,17279,0.965466569,0.965466569,0.965466569,17279,17279,17279,0.479372937,0.479372937,0.479372937
1920,17288,17288,17288,0.967813132,0.967813132,0.967813132,17288,17288,17288,0.522284917,0.522284917,0.522284917
1921,17297,17297,17297,0.966953866,0.966953866,0.966953866,17297,17297,17297,0.50003459,0.50003459,0.50003459
1922,17306,17306,17306,0.94693457,0.94693457,0.94693457,17306,17306,17306,0.549136169,0.549136169,0.549136169
1923,17315,17315,17315,0.97288277,0.97288277,0.97288277,17315,17315,17315,0.743033459,0.743033459,0.743033459
1924,17324,17324,17324,0.961806902,0.961806902,0.961806902,17324,17324,17324,0.695141832,0.695141832,0.695141832
1925,17333,17333,17333,0.966589722,0.966589722,0.966589722,17333,17333,17333,0.733609126,0.733609126,0.733609126
1926,17342,17342,17342,0.970723861,0.970723861,0.970723861,17342,17342,17342,0.761472963,0.761472963,0.761472963
1927,17351,17351,17351,0.962105493,0.962105493,0.962105493,17351,17351,17351,0.717506262,0.717506262,0.717506262
1928,17360,17360,17360,0.950169449,0.950169449,0.950169449,17360,17360,17360,0.612542285,0.612542285,0.612542285
1929,17369,17369,17369,0.97625929,0.97625929,0.97625929,17369,17369,17369,0.657728595,0.657728595,0.657728595
1930,17378,17378,17378,0.981749922,0.981749922,0.981749922,17378,17378,17378,0.592241323,0.592241323,0.592241323
1931,17387,17387,17387,0.959231983,0.959231983,0.959231983,17387,17387,17387,0.51917573,0.51917573,0.51917573
1932,17396,17396,17396,0.937070685,0.937070685,0.937070685,17396,17396,17396,0.576137292,0.576137292,0.576137292
1933,17405,17405,17405,0.977806911,0.977806911,0.977806911,17405,17405,17405,0.657193832,0.657193832,0.657193832
1934,17414,17414,17414,0.962593046,0.962593046,0.962593046,17414,17414,17414,0.652341068,0.652341068,0.652341068
1935,17423,17423,17423,0.978275181,0.978275181,0.978275181,17423,17423,17423,0.66203354,0.66203354,0.66203354
1936,17432,17432,17432,0.957795234,0.957795234,0.957795234,17432,17432,17432,0.565071024,0.565071024,0.565071024
1937,17441,17441,17441,0.956416709,0.956416709,0.956416709,17441,17441,17441,0.717145074,0.717145074,0.717145074
1938,17450,17450,17450,0.97922954,0.97922954,0.97922954,17450,17450,17450,0.764119125,0.764119125,0.764119125
1939,17459,17459,17459,0.952314815,0.952314815,0.952314815,17459,17459,17459,0.68945416,0.68945416,0.68945416
1940,17468,17468,17468,0.977146938,0.977146938,0.977146938,17468,17468,17468,0.733149732,0.733149732,0.733149732
1941,17477,17477,17477,0.974151039,0.974151039,0.974151039,17477,17477,17477,0.733738502,0.733738502,0.733738502
1942,17486,17486,17486,0.95825955,0.95825955,0.95825955,17486,17486,17486,0.664157706,0.664157706,0.664157706
1943,17495,17495,17495,0.965410628,0.965410628,0.965410628,17495,17495,17495,0.752854106,0.752854106,0.752854106
1944,17504,17504,17504,0.980847596,0.980847596,0.980847596,17504,17504,17504,0.710129399,0.710129399,0.710129399
1945,17513,17513,17513,0.969861821,0.969861821,0.969861821,17513,17513,17513,0.684126851,0.684126851,0.684126851
1946,17522,17522,17522,0.934381615,0.934381615,0.934381615,17522,17522,17522,0.673120981,0.673120981,0.673120981
1947,17531,17531,17531,0.933424846,0.933424846,0.933424846,17531,17531,17531,0.549087321,0.549087321,0.549087321
1948,17540,17540,17540,0.977794318,0.977794318,0.977794318,17540,17540,17540,0.533535326,0.533535326,0.533535326
1949,17549,17549,17549,0.944416824,0.944416824,0.944416824,17549,17549,17549,0.603182654,0.603182654,0.603182654
1950,17558,17558,17558,0.977991997,0.977991997,0.977991997,17558,17558,17558,0.647338227,0.647338227,0.647338227
1951,17567,17567,17567,0.937957875,0.937957875,0.937957875,17567,17567,17567,0.487566552,0.487566552,0.487566552
1952,17576,17576,17576,0.935446009,0.935446009,0.935446009,17576,17576,17576,0.54897253,0.54897253,0.54897253
1953,17585,17585,17585,0.963818139,0.963818139,0.963818139,17585,17585,17585,0.534542434,0.534542434,0.534542434
1954,17594,17594,17594,0.959865847,0.959865847,0.959865847,17594,17594,17594,0.575658581,0.575658581,0.575658581
1955,17603,17603,17603,0.9682282,0.9682282,0.9682282,17603,17603,17603,0.554334554,0.554334554,0.554334554
1956,17612,17612,17612,0.891536565,0.891536565,0.891536565,17612,17612,17612,0.545266178,0.545266178,0.545266178
1957,17621,17621,17621,0.976620984,0.976620984,0.976620984,17621,17621,17621,0.641992551,0.641992551,0.641992551
1958,17630,17630,17630,0.971276596,0.971276596,0.971276596,17630,17630,17630,0.616725249,0.616725249,0.616725249
1959,17639,17639,17639,0.971882641,0.971882641,0.971882641,17639,17639,17639,0.672165255,0.672165255,0.672165255
1960,17648,17648,17648,0.983303365,0.983303365,0.983303365,17648,17648,17648,0.689773376,0.689773376,0.689773376
1961,17657,17657,17657,0.957815322,0.957815322,0.957815322,17657,17657,17657,0.655861456,0.655861456,0.655861456
1962,17666,17666,17666,0.967784643,0.967784643,0.967784643,17666,17666,17666,0.649098686,0.649098686,0.649098686
1963,17675,17675,17675,0.975787555,0.975787555,0.975787555,17675,17675,17675,0.584916069,0.584916069,0.584916069
1964,17684,17684,17684,0.972932518,0.972932518,0.972932518,17684,17684,17684,0.583678698,0.583678698,0.583678698
1965,17693,17693,17693,0.975616794,0.975616794,0.975616794,17693,17693,17693,0.565847087,0.565847087,0.565847087
1966,17702,17702,17702,0.980014623,0.980014623,0.980014623,17702,17702,17702,0.559286316,0.559286316,0.559286316
1967,17711,17711,17711,0.979121146,0.979121146,0.979121146,17711,17711,17711,0.584482884,0.584482884,0.584482884
1968,17720,17720,17720,0.967922209,0.967922209,0.967922209,17720,17720,17720,0.548883049,0.548883049,0.548883049
1969,17729,17729,17729,0.955075906,0.955075906,0.955075906,17729,17729,17729,0.642473877,0.642473877,0.642473877
1970,17738,17738,17738,0.984974368,0.984974368,0.984974368,17738,17738,17738,0.643934822,0.643934822,0.643934822
1971,17747,17747,17747,0.965677862,0.965677862,0.965677862,17747,17747,17747,0.565525213,0.565525213,0.565525213
1972,17756,17756,17756,0.981975816,0.981975816,0.981975816,17756,17756,17756,0.575265115,0.575265115,0.575265115
1973,17765,17765,17765,0.969857951,0.969857951,0.969857951,17765,17765,17765,0.60366076,0.60366076,0.60366076
1974,17774,17774,17774,0.971005987,0.971005987,0.971005987,17774,17774,17774,0.573222994,0.573222994,0.573222994
1975,17783,17783,17783,0.97164284,0.97164284,0.97164284,17783,17783,17783,0.589602091,0.589602091,0.589602091
1976,17792,17792,17792,0.94485842,0.94485842,0.94485842,17792,17792,17792,0.55340521,0.55340521,0.55340521
1977,17801,17801,17801,0.975832919,0.975832919,0.975832919,17801,17801,17801,0.674702172,0.674702172,0.674702172
1978,17810,17810,17810,0.983460173,0.983460173,0.983460173,17810,17810,17810,0.666005946,0.666005946,0.666005946
1979,17819,17819,17819,0.98163579,0.98163579,0.98163579,17819,17819,17819,0.708274809,0.708274809,0.708274809
1980,17828,17828,17828,0.980929934,0.980929934,0.980929934,17828,17828,17828,0.645223736,0.645223736,0.645223736
1981,17837,17837,17837,0.955543767,0.955543767,0.955543767,17837,17837,17837,0.589830971,0.589830971,0.589830971
1982,17846,17846,17846,0.975245654,0.975245654,0.975245654,17846,17846,17846,0.627697283,0.627697283,0.627697283
1983,17855,17855,17855,0.979465844,0.979465844,0.979465844,17855,17855,17855,0.481968318,0.481968318,0.481968318
1984,17864,17864,17864,0.979733952,0.979733952,0.979733952,17864,17864,17864,0.633783704,0.633783704,0.633783704
1985,17873,17873,17873,0.971153846,0.971153846,0.971153846,17873,17873,17873,0.594614221,0.594614221,0.594614221
1986,17882,17882,17882,0.987735436,0.987735436,0.987735436,17882,17882,17882,0.567565811,0.567565811,0.567565811
1987,17891,17891,17891,0.969209237,0.969209237,0.969209237,17891,17891,17891,0.529757344,0.529757344,0.529757344
1988,17900,17900,17900,0.952991453,0.952991453,0.952991453,17900,17900,17900,0.568516268,0.568516268,0.568516268
1989,17909,17909,17909,0.978279926,0.978279926,0.978279926,17909,17909,17909,0.641038961,0.641038961,0.641038961
1990,17918,17918,17918,0.957293953,0.957293953,0.957293953,17918,17918,17918,0.593916106,0.593916106,0.593916106
1991,17927,17927,17927,0.969914436,0.969914436,0.969914436,17927,17927,17927,0.580478021,0.580478021,0.580478021
1992,17936,17936,17936,0.952407077,0.952407077,0.952407077,17936,17936,17936,0.612271062,0.612271062,0.612271062
1993,17945,17945,17945,0.969093173,0.969093173,0.969093173,17945,17945,17945,0.668728063,0.668728063,0.668728063
1994,17954,17954,17954,0.985606418,0.985606418,0.985606418,17954,17954,17954,0.647535184,0.647535184,0.647535184
1995,17963,17963,17963,0.919497542,0.919497542,0.919497542,17963,17963,17963,0.625374925,0.625374925,0.625374925
1996,17972,17972,17972,0.953743266,0.953743266,0.953743266,17972,17972,17972,0.687125549,0.687125549,0.687125549
1997,17981,17981,17981,0.983143508,0.983143508,0.983143508,17981,17981,17981,0.575258988,0.575258988,0.575258988
1998,17990,17990,17990,0.973558734,0.973558734,0.973558734,17990,17990,17990,0.502379693,0.502379693,0.502379693
1999,17999,17999,17999,0.981954582,0.981954582,0.981954582,17999,17999,17999,0.629991476,0.629991476,0.629991476
2000,18008,18008,18008,0.961748634,0.961748634,0.961748634,18008,18008,18008,0.629864785,0.629864785,0.629864785
2001,18017,18017,18017,0.962704702,0.962704702,0.962704702,18017,18017,18017,0.564679274,0.564679274,0.564679274
2002,18026,18026,18026,0.91688066,0.91688066,0.91688066,18026,18026,18026,0.485817784,0.485817784,0.485817784
2003,18035,18035,18035,0.980949726,0.980949726,0.980949726,18035,18035,18035,0.650963057,0.650963057,0.650963057
2004,18044,18044,18044,0.945615982,0.945615982,0.945615982,18044,18044,18044,0.552517775,0.552517775,0.552517775
2005,18053,18053,18053,0.97444798,0.97444798,0.97444798,18053,18053,18053,0.597640577,0.597640577,0.597640577
2006,18062,18062,18062,0.989781343,0.989781343,0.989781343,18062,18062,18062,0.59054072,0.59054072,0.59054072
2007,18071,18071,18071,0.979526843,0.979526843,0.979526843,18071,18071,18071,0.534885176,0.534885176,0.534885176
2008,18080,18080,18080,0.941705221,0.941705221,0.941705221,18080,18080,18080,0.533562576,0.533562576,0.533562576
2009,18089,18089,18089,0.967575137,0.967575137,0.967575137,18089,18089,18089,0.576910736,0.576910736,0.576910736
2010,18098,18098,18098,0.971638142,0.971638142,0.971638142,18098,18098,18098,0.571366594,0.571366594,0.571366594
2011,18107,18107,18107,0.953301887,0.953301887,0.953301887,18107,18107,18107,0.532490013,0.532490013,0.532490013
2012,18116,18116,18116,0.937396489,0.937396489,0.937396489,18116,18116,18116,0.744649147,0.744649147,0.744649147
2013,18125,18125,18125,0.941396509,0.941396509,0.941396509,18125,18125,18125,0.626613074,0.626613074,0.626613074
2014,18134,18134,18134,0.9502658,0.9502658,0.9502658,18134,18134,18134,0.596932698,0.596932698,0.596932698
2015,18143,18143,18143,0.970882539,0.970882539,0.970882539,18143,18143,18143,0.615526483,0.615526483,0.615526483
2016,18152,18152,18152,0.97267065,0.97267065,0.97267065,18152,18152,18152,0.51059322,0.51059322,0.51059322
2017,18161,18161,18161,0.951367405,0.951367405,0.951367405,18161,18161,18161,0.544417852,0.544417852,0.544417852
2018,18170,18170,18170,0.965740741,0.965740741,0.965740741,18170,18170,18170,0.620928704,0.620928704,0.620928704
2019,18179,18179,18179,0.952713662,0.952713662,0.952713662,18179,18179,18179,0.58825355,0.58825355,0.58825355
2020,18188,18188,18188,0.923178516,0.923178516,0.923178516,18188,18188,18188,0.637567435,0.637567435,0.637567435
2021,18197,18197,18197,0.970786517,0.970786517,0.970786517,18197,18197,18197,0.736374647,0.736374647,0.736374647
2022,18206,18206,18206,0.947381963,0.947381963,0.947381963,18206,18206,18206,0.67081349,0.67081349,0.67081349
2023,18215,18215,18215,0.936410508,0.936410508,0.936410508,18215,18215,18215,0.652633514,0.652633514,0.652633514
2024,18224,18224,18224,0.963993738,0.963993738,0.963993738,18224,18224,18224,0.730116238,0.730116238,0.730116238
2025,18233,18233,18233,0.965938414,0.965938414,0.965938414,18233,18233,18233,0.689340948,0.689340948,0.689340948
2026,18242,18242,18242,0.960948576,0.960948576,0.960948576,18242,18242,18242,0.595206829,0.595206829,0.595206829
2027,18251,18251,18251,0.969116739,0.969116739,0.969116739,18251,18251,18251,0.577993362,0.577993362,0.577993362
2028,18260,18260,18260,0.962111731,0.962111731,0.962111731,18260,18260,18260,0.549664215,0.549664215,0.549664215
2029,18269,18269,18269,0.922552466,0.922552466,0.922552466,18269,18269,18269,0.572565321,0.572565321,0.572565321
2030,18278,18278,18278,0.912828758,0.912828758,0.912828758,18278,18278,18278,0.533985271,0.533985271,0.533985271
2031,18287,18287,18287,0.970116458,0.970116458,0.970116458,18287,18287,18287,0.516379211,0.516379211,0.516379211
2032,18296,18296,18296,0.927837802,0.927837802,0.927837802,18296,18296,18296,0.44527709,0.44527709,0.44527709
2033,18305,18305,18305,0.957014098,0.957014098,0.957014098,18305,18305,18305,0.498019445,0.498019445,0.498019445
2034,18314,18314,18314,0.92248326,0.92248326,0.92248326,18314,18314,18314,0.452868278,0.452868278,0.452868278
2035,18323,18323,18323,0.96020933,0.96020933,0.96020933,18323,18323,18323,0.564407409,0.564407409,0.564407409
2036,18332,18332,18332,0.923705179,0.923705179,0.923705179,18332,18332,18332,0.531584949,0.531584949,0.531584949
2037,18341,18341,18341,0.942309602,0.942309602,0.942309602,18341,18341,18341,0.541683471,0.541683471,0.541683471
2038,18350,18350,18350,0.974003084,0.974003084,0.974003084,18350,18350,18350,0.517546928,0.517546928,0.517546928
2039,18359,18359,18359,0.969400245,0.969400245,0.969400245,18359,18359,18359,0.532911599,0.532911599,0.532911599
2040,18368,18368,18368,0.963105497,0.963105497,0.963105497,18368,18368,18368,0.592121854,0.592121854,0.592121854
2041,18377,18377,18377,0.970005299,0.970005299,0.970005299,18377,18377,18377,0.532652824,0.532652824,0.532652824
2042,18386,18386,18386,0.97299169,0.97299169,0.97299169,18386,18386,18386,0.564440917,0.564440917,0.564440917
2043,18395,18395,18395,0.942607897,0.942607897,0.942607897,18395,18395,18395,0.493566074,0.493566074,0.493566074
2044,18404,18404,18404,0.960786786,0.960786786,0.960786786,18404,18404,18404,0.456856303,0.456856303,0.456856303
2045,18413,18413,18413,0.972673893,0.972673893,0.972673893,18413,18413,18413,0.484780411,0.484780411,0.484780411
2046,18422,18422,18422,0.96988111,0.96988111,0.96988111,18422,18422,18422,0.424474406,0.424474406,0.424474406
2047,18431,18431,18431,0.949809472,0.949809472,0.949809472,18431,18431,18431,0.493064877,0.493064877,0.493064877
2048,18440,18440,18440,0.968789693,0.968789693,0.968789693,18440,18440,18440,0.559174527,0.559174527,0.559174527
2049,18449,18449,18449,0.968909111,0.968909111,0.968909111,18449,18449,18449,0.510961407,0.510961407,0.510961407
2050,18458,18458,18458,0.954265522,0.954265522,0.954265522,18458,18458,18458,0.540821979,0.540821979,0.540821979
2051,18467,18467,18467,0.970611241,0.970611241,0.970611241,18467,18467,18467,0.541042914,0.541042914,0.541042914
2052,18476,18476,18476,0.95861643,0.95861643,0.95861643,18476,18476,18476,0.560342747,0.560342747,0.560342747
2053,18485,18485,18485,0.932682927,0.932682927,0.932682927,18485,18485,18485,0.549748675,0.549748675,0.549748675
