"validation_step","sso01-adamw-lr2e-5-base-2fg7kdwu - _step","sso01-adamw-lr2e-5-base-2fg7kdwu - _step__MIN","sso01-adamw-lr2e-5-base-2fg7kdwu - _step__MAX","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iiE","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iiE__MIN","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iiE__MAX","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iEE","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iEE__MIN","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-iEE__MAX","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-EEi","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-EEi__MIN","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-EEi__MAX","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-Eii","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-Eii__MIN","sso01-adamw-lr2e-5-base-2fg7kdwu - validation/f1_score-Eii__MAX"
"1120","68791.25","68789","68793","0.2641509433962264","0.2641509433962264","0.2641509433962264","0.3111111111111111","0.3111111111111111","0.3111111111111111","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"1121","68799.25","68797","68801","0.8928571428571428","0.8928571428571428","0.8928571428571428","0.8771929824561403","0.8771929824561403","0.8771929824561403","0.37837837837837834","0.37837837837837834","0.37837837837837834","0.43750000000000006","0.43750000000000006","0.43750000000000006"
"1122","68807.25","68805","68809","0.888888888888889","0.888888888888889","0.888888888888889","0.8767123287671234","0.8767123287671234","0.8767123287671234","0.4086021505376344","0.4086021505376344","0.4086021505376344","0.41304347826086957","0.41304347826086957","0.41304347826086957"
"1123","68815.25","68813","68817","0.927536231884058","0.927536231884058","0.927536231884058","0.9142857142857143","0.9142857142857143","0.9142857142857143","0.5","0.5","0.5","0.5161290322580645","0.5161290322580645","0.5161290322580645"
"1124","68823.25","68821","68825","0.7234042553191489","0.7234042553191489","0.7234042553191489","0.7083333333333333","0.7083333333333333","0.7083333333333333","0.653061224489796","0.653061224489796","0.653061224489796","0.6464646464646464","0.6464646464646464","0.6464646464646464"
"1125","68831.25","68829","68833","0.4799999999999999","0.4799999999999999","0.4799999999999999","0.5454545454545454","0.5454545454545454","0.5454545454545454","0.6451612903225806","0.6451612903225806","0.6451612903225806","0.5970149253731344","0.5970149253731344","0.5970149253731344"
"1126","68839.25","68837","68841","0.7901234567901235","0.7901234567901235","0.7901234567901235","0.8421052631578948","0.8421052631578948","0.8421052631578948","0","0","0","0","0","0"
"1127","68847.25","68845","68849","0.8767123287671234","0.8767123287671234","0.8767123287671234","0.8648648648648648","0.8648648648648648","0.8648648648648648","0","0","0","0","0","0"
"1128","68855.25","68853","68857","0.6799999999999999","0.6799999999999999","0.6799999999999999","0.85","0.85","0.85","0.4225352112676056","0.4225352112676056","0.4225352112676056","0.44776119402985076","0.44776119402985076","0.44776119402985076"
"1129","68863.25","68861","68865","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6222222222222222","0.6222222222222222","0.6222222222222222","0.5294117647058824","0.5294117647058824","0.5294117647058824","0.5294117647058824","0.5294117647058824","0.5294117647058824"
"1130","68871.25","68869","68873","0.955223880597015","0.955223880597015","0.955223880597015","1","1","1","0","0","0","0","0","0"
"1131","68879.25","68877","68881","0.7529411764705882","0.7529411764705882","0.7529411764705882","0.888888888888889","0.888888888888889","0.888888888888889","0","0","0","0","0","0"
"1132","68887.25","68885","68889","0.7812500000000001","0.7812500000000001","0.7812500000000001","0.9090909090909091","0.9090909090909091","0.9090909090909091","0.25","0.25","0.25","0.24137931034482762","0.24137931034482762","0.24137931034482762"
"1133","68895.25","68893","68897","0","0","0","0","0","0","0.6736842105263158","0.6736842105263158","0.6736842105263158","0.435374149659864","0.435374149659864","0.435374149659864"
"1134","68903.25","68901","68905","0","0","0","0","0","0","0.927536231884058","0.927536231884058","0.927536231884058","0.6808510638297872","0.6808510638297872","0.6808510638297872"
"1135","68911.25","68909","68913","0.3571428571428571","0.3571428571428571","0.3571428571428571","0.5","0.5","0.5","0.6352941176470588","0.6352941176470588","0.6352941176470588","0.6506024096385542","0.6506024096385542","0.6506024096385542"
"1136","68919.25","68917","68921","0.8205128205128205","0.8205128205128205","0.8205128205128205","0.8205128205128205","0.8205128205128205","0.8205128205128205","0","0","0","0","0","0"
"1137","68927.25","68925","68929","0.888888888888889","0.888888888888889","0.888888888888889","0.8533333333333333","0.8533333333333333","0.8533333333333333","0.5245901639344263","0.5245901639344263","0.5245901639344263","0.463768115942029","0.463768115942029","0.463768115942029"
"1138","68935.25","68933","68937","0.9014084507042254","0.9014084507042254","0.9014084507042254","0.8767123287671234","0.8767123287671234","0.8767123287671234","0.735632183908046","0.735632183908046","0.735632183908046","0.5161290322580645","0.5161290322580645","0.5161290322580645"
"1139","68943.25","68941","68945","0.7169811320754718","0.7169811320754718","0.7169811320754718","0.7916666666666666","0.7916666666666666","0.7916666666666666","0.955223880597015","0.955223880597015","0.955223880597015","0.6336633663366337","0.6336633663366337","0.6336633663366337"
"1140","68951.25","68949","68953","0.5641025641025641","0.5641025641025641","0.5641025641025641","0.5365853658536585","0.5365853658536585","0.5365853658536585","0.6774193548387097","0.6774193548387097","0.6774193548387097","0.5454545454545454","0.5454545454545454","0.5454545454545454"
"1141","68959.25","68957","68961","0.927536231884058","0.927536231884058","0.927536231884058","0.927536231884058","0.927536231884058","0.927536231884058","0.5714285714285715","0.5714285714285715","0.5714285714285715","0.4","0.4","0.4"
"1142","68967.25","68965","68969","0.5614035087719299","0.5614035087719299","0.5614035087719299","0.6274509803921569","0.6274509803921569","0.6274509803921569","0.6274509803921569","0.6274509803921569","0.6274509803921569","0.6336633663366337","0.6336633663366337","0.6336633663366337"
"1143","68975.25","68973","68977","0.9411764705882353","0.9411764705882353","0.9411764705882353","0.9846153846153847","0.9846153846153847","0.9846153846153847","1","1","1","0.927536231884058","0.927536231884058","0.927536231884058"
"1144","68983.25","68981","68985","0.125","0.125","0.125","0.10526315789473684","0.10526315789473684","0.10526315789473684","1","1","1","0.9142857142857143","0.9142857142857143","0.9142857142857143"
"1145","68991.25","68989","68993","0.5961538461538461","0.5961538461538461","0.5961538461538461","0.6262626262626263","0.6262626262626263","0.6262626262626263","0.9189189189189189","0.9189189189189189","0.9189189189189189","0.6923076923076924","0.6923076923076924","0.6923076923076924"
"1146","68999.25","68997","69001","0.761904761904762","0.761904761904762","0.761904761904762","0.8767123287671234","0.8767123287671234","0.8767123287671234","0.6336633663366337","0.6336633663366337","0.6336633663366337","0.5981308411214953","0.5981308411214953","0.5981308411214953"
"1147","69007.25","69005","69009","0.6274509803921569","0.6274509803921569","0.6274509803921569","0.7111111111111111","0.7111111111111111","0.7111111111111111","0.9142857142857143","0.9142857142857143","0.9142857142857143","0.888888888888889","0.888888888888889","0.888888888888889"
"1148","69015.25","69013","69017","0.4722222222222222","0.4722222222222222","0.4722222222222222","0.49275362318840576","0.49275362318840576","0.49275362318840576","0.85","0.85","0.85","0.8095238095238095","0.8095238095238095","0.8095238095238095"
"1149","69023.25","69021","69025","0.5565217391304349","0.5565217391304349","0.5565217391304349","0.6153846153846153","0.6153846153846153","0.6153846153846153","0.8571428571428571","0.8571428571428571","0.8571428571428571","0.72","0.72","0.72"
"1150","69031.25","69029","69033","0.5765765765765766","0.5765765765765766","0.5765765765765766","0.6274509803921569","0.6274509803921569","0.6274509803921569","1","1","1","0.9846153846153847","0.9846153846153847","0.9846153846153847"
"1151","69039.25","69037","69041","0.3888888888888889","0.3888888888888889","0.3888888888888889","0.5090909090909091","0.5090909090909091","0.5090909090909091","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.9846153846153847","0.9846153846153847","0.9846153846153847"
"1152","69047.25","69045","69049","0.3917525773195876","0.3917525773195876","0.3917525773195876","0.4736842105263158","0.4736842105263158","0.4736842105263158","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.8108108108108109","0.8108108108108109","0.8108108108108109"
"1153","69055.25","69053","69057","0.927536231884058","0.927536231884058","0.927536231884058","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.927536231884058","0.927536231884058","0.927536231884058"
"1154","69063.25","69061","69065","0.927536231884058","0.927536231884058","0.927536231884058","1","1","1","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.9142857142857143","0.9142857142857143","0.9142857142857143"
"1155","69071.25","69069","69073","0.6440677966101694","0.6440677966101694","0.6440677966101694","0.6440677966101694","0.6440677966101694","0.6440677966101694","0.9795918367346939","0.9795918367346939","0.9795918367346939","0.7868852459016393","0.7868852459016393","0.7868852459016393"
"1156","69079.25","69077","69081","0.49612403100775193","0.49612403100775193","0.49612403100775193","0.5245901639344263","0.5245901639344263","0.5245901639344263","0.9777777777777777","0.9777777777777777","0.9777777777777777","0.9777777777777777","0.9777777777777777","0.9777777777777777"
"1157","69087.25","69085","69089","0.6597938144329897","0.6597938144329897","0.6597938144329897","0.5614035087719299","0.5614035087719299","0.5614035087719299","0.5663716814159292","0.5663716814159292","0.5663716814159292","0.5245901639344263","0.5245901639344263","0.5245901639344263"
"1158","69095.25","69093","69097","0.6575342465753424","0.6575342465753424","0.6575342465753424","0.6956521739130435","0.6956521739130435","0.6956521739130435","0.4885496183206107","0.4885496183206107","0.4885496183206107","0.4740740740740741","0.4740740740740741","0.4740740740740741"
"1159","69103.25","69101","69105","0.3548387096774193","0.3548387096774193","0.3548387096774193","0.3793103448275862","0.3793103448275862","0.3793103448275862","0.28169014084507044","0.28169014084507044","0.28169014084507044","0.22988505747126434","0.22988505747126434","0.22988505747126434"
"1160","69111.25","69109","69113","0.47761194029850745","0.47761194029850745","0.47761194029850745","0.5517241379310345","0.5517241379310345","0.5517241379310345","0.45045045045045046","0.45045045045045046","0.45045045045045046","0.4672897196261682","0.4672897196261682","0.4672897196261682"
"1161","69119.25","69117","69121","0.463768115942029","0.463768115942029","0.463768115942029","0.512","0.512","0.512","0.463768115942029","0.463768115942029","0.463768115942029","0.48120300751879697","0.48120300751879697","0.48120300751879697"
"1162","69127.25","69125","69129","0.7000000000000001","0.7000000000000001","0.7000000000000001","0.7671232876712328","0.7671232876712328","0.7671232876712328","0.48484848484848486","0.48484848484848486","0.48484848484848486","0.5245901639344263","0.5245901639344263","0.5245901639344263"
"1163","69135.25","69133","69137","0.4736842105263158","0.4736842105263158","0.4736842105263158","0.5625","0.5625","0.5625","0.4230769230769231","0.4230769230769231","0.4230769230769231","0.5227272727272727","0.5227272727272727","0.5227272727272727"
"1164","69143.25","69141","69145","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.8421052631578948","0.8421052631578948","0.8421052631578948","0.923076923076923","0.923076923076923","0.923076923076923","0.888888888888889","0.888888888888889","0.888888888888889"
"1165","69151.25","69149","69153","0.7901234567901235","0.7901234567901235","0.7901234567901235","0.8767123287671234","0.8767123287671234","0.8767123287671234","1","1","1","0.8","0.8","0.8"
"1166","69159.25","69157","69161","0.9846153846153847","0.9846153846153847","0.9846153846153847","1","1","1","1","1","1","0.761904761904762","0.761904761904762","0.761904761904762"
"1167","69167.25","69165","69169","0.4","0.4","0.4","0.4615384615384615","0.4615384615384615","0.4615384615384615","0.9818181818181818","0.9818181818181818","0.9818181818181818","0.8181818181818181","0.8181818181818181","0.8181818181818181"
"1168","69175.25","69173","69177","0.7710843373493976","0.7710843373493976","0.7710843373493976","0.888888888888889","0.888888888888889","0.888888888888889","0.37837837837837834","0.37837837837837834","0.37837837837837834","0.5","0.5","0.5"
"1169","69183.25","69181","69185","0.6808510638297872","0.6808510638297872","0.6808510638297872","0.7111111111111111","0.7111111111111111","0.7111111111111111","0.761904761904762","0.761904761904762","0.761904761904762","0.8","0.8","0.8"
"1170","69191.25","69189","69193","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.9142857142857143","0.9142857142857143","0.9142857142857143","0.955223880597015","0.955223880597015","0.955223880597015"
"1171","69199.25","69197","69201","0.47619047619047616","0.47619047619047616","0.47619047619047616","0.6451612903225806","0.6451612903225806","0.6451612903225806","0.6857142857142856","0.6857142857142856","0.6857142857142856","0.6756756756756758","0.6756756756756758","0.6756756756756758"
"1172","69207.25","69205","69209","0.8421052631578948","0.8421052631578948","0.8421052631578948","0.888888888888889","0.888888888888889","0.888888888888889","0","0","0","0","0","0"
"1173","69215.25","69213","69217","0.5663716814159292","0.5663716814159292","0.5663716814159292","0.5765765765765766","0.5765765765765766","0.5765765765765766","0","0","0","0","0","0"
"1174","69223.25","69221","69225","0.6216216216216216","0.6216216216216216","0.6216216216216216","0.5476190476190476","0.5476190476190476","0.5476190476190476","0","0","0","0","0","0"
"1175","69231.25","69229","69233","0.8571428571428571","0.8571428571428571","0.8571428571428571","0.6521739130434783","0.6521739130434783","0.6521739130434783","0.23529411764705882","0.23529411764705882","0.23529411764705882","0.23999999999999996","0.23999999999999996","0.23999999999999996"
"1176","69239.25","69237","69241","0.5780346820809249","0.5780346820809249","0.5780346820809249","0.48076923076923084","0.48076923076923084","0.48076923076923084","0.5423728813559322","0.5423728813559322","0.5423728813559322","0.5871559633027522","0.5871559633027522","0.5871559633027522"
"1177","69247.25","69245","69249","0.5953488372093023","0.5953488372093023","0.5953488372093023","0.5541125541125542","0.5541125541125542","0.5541125541125542","0.5154639175257731","0.5154639175257731","0.5154639175257731","0.5524861878453039","0.5524861878453039","0.5524861878453039"
"1178","69255.25","69253","69257","0.5694444444444444","0.5694444444444444","0.5694444444444444","0.5616438356164384","0.5616438356164384","0.5616438356164384","0.7950310559006211","0.7950310559006211","0.7950310559006211","0.6095238095238095","0.6095238095238095","0.6095238095238095"
"1179","69263.25","69261","69265","0.5789473684210525","0.5789473684210525","0.5789473684210525","0.547008547008547","0.547008547008547","0.547008547008547","0.4964539007092198","0.4964539007092198","0.4964539007092198","0.4093567251461988","0.4093567251461988","0.4093567251461988"
"1180","69271.25","69269","69273","0.5245901639344263","0.5245901639344263","0.5245901639344263","0.5245901639344263","0.5245901639344263","0.5245901639344263","0.6037735849056604","0.6037735849056604","0.6037735849056604","0.463768115942029","0.463768115942029","0.463768115942029"
"1181","69279.25","69277","69281","0.5925925925925926","0.5925925925925926","0.5925925925925926","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.5925925925925926","0.5925925925925926","0.5925925925925926","0.5161290322580645","0.5161290322580645","0.5161290322580645"
"1182","69287.25","69285","69289","0.5614035087719299","0.5614035087719299","0.5614035087719299","0.6213592233009708","0.6213592233009708","0.6213592233009708","0.6213592233009708","0.6213592233009708","0.6213592233009708","0.41558441558441556","0.41558441558441556","0.41558441558441556"
"1183","69295.25","69293","69297","0.4166666666666667","0.4166666666666667","0.4166666666666667","0.5263157894736842","0.5263157894736842","0.5263157894736842","0.6956521739130436","0.6956521739130436","0.6956521739130436","0.5079365079365079","0.5079365079365079","0.5079365079365079"
"1184","69303.25","69301","69305","0.6741573033707865","0.6741573033707865","0.6741573033707865","0.6521739130434783","0.6521739130434783","0.6521739130434783","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.5901639344262295","0.5901639344262295","0.5901639344262295"
"1185","69311.25","69309","69313","0.7111111111111111","0.7111111111111111","0.7111111111111111","0.7111111111111111","0.7111111111111111","0.7111111111111111","0.6736842105263158","0.6736842105263158","0.6736842105263158","0.653061224489796","0.653061224489796","0.653061224489796"
"1186","69319.25","69317","69321","0.8648648648648648","0.8648648648648648","0.8648648648648648","0.888888888888889","0.888888888888889","0.888888888888889","0.735632183908046","0.735632183908046","0.735632183908046","0.6597938144329897","0.6597938144329897","0.6597938144329897"
"1187","69327.25","69325","69329","0.8","0.8","0.8","0.8148148148148148","0.8148148148148148","0.8148148148148148","0.8695652173913044","0.8695652173913044","0.8695652173913044","0.7017543859649124","0.7017543859649124","0.7017543859649124"
"1188","69335.25","69333","69337","0.6464646464646464","0.6464646464646464","0.6464646464646464","0.6666666666666666","0.6666666666666666","0.6666666666666666","0","0","0","0","0","0"
"1189","69343.25","69341","69345","0.4885496183206107","0.4885496183206107","0.4885496183206107","0.5203252032520326","0.5203252032520326","0.5203252032520326","0","0","0","0","0","0"
"1190","69351.25","69349","69353","0.5934065934065934","0.5934065934065934","0.5934065934065934","0.5744680851063829","0.5744680851063829","0.5744680851063829","0.7692307692307693","0.7692307692307693","0.7692307692307693","0.32258064516129037","0.32258064516129037","0.32258064516129037"
"1191","69359.25","69357","69361","0","0","0","0","0","0","0.9411764705882353","0.9411764705882353","0.9411764705882353","0.927536231884058","0.927536231884058","0.927536231884058"
"1192","69367.25","69365","69369","0","0","0","0","0","0","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.9846153846153847"
"1193","69375.25","69373","69377","0.6470588235294118","0.6470588235294118","0.6470588235294118","0.7719298245614035","0.7719298245614035","0.7719298245614035","0.5","0.5","0.5","0.4651162790697675","0.4651162790697675","0.4651162790697675"
"1194","69383.25","69381","69385","0.6956521739130436","0.6956521739130436","0.6956521739130436","0.7441860465116279","0.7441860465116279","0.7441860465116279","0.39285714285714285","0.39285714285714285","0.39285714285714285","0.39285714285714285","0.39285714285714285","0.39285714285714285"
"1195","69391.25","69389","69393","0.6095238095238095","0.6095238095238095","0.6095238095238095","0.6736842105263158","0.6736842105263158","0.6736842105263158","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6153846153846153","0.6153846153846153","0.6153846153846153"
"1196","69399.25","69397","69401","0.5945945945945945","0.5945945945945945","0.5945945945945945","0.6376811594202898","0.6376811594202898","0.6376811594202898","0.8421052631578948","0.8421052631578948","0.8421052631578948","0.7804878048780487","0.7804878048780487","0.7804878048780487"
"1197","69407.25","69405","69409","0","0","0","0","0","0","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.9696969696969697"
"1198","69415.25","69413","69417","0.9206349206349206","0.9206349206349206","0.9206349206349206","0.9666666666666666","0.9666666666666666","0.9666666666666666","0.7058823529411764","0.7058823529411764","0.7058823529411764","0.6923076923076924","0.6923076923076924","0.6923076923076924"
"1199","69423.25","69421","69425","0.9846153846153847","0.9846153846153847","0.9846153846153847","1","1","1","1","1","1","0.9846153846153847","0.9846153846153847","0.9846153846153847"
"1200","69431.25","69429","69433","0.8421052631578948","0.8421052631578948","0.8421052631578948","0.8767123287671234","0.8767123287671234","0.8767123287671234","1","1","1","0.9846153846153847","0.9846153846153847","0.9846153846153847"
"1201","69439.25","69437","69441","0.9047619047619047","0.9047619047619047","0.9047619047619047","0.9500000000000001","0.9500000000000001","0.9500000000000001","0.8518518518518519","0.8518518518518519","0.8518518518518519","0.888888888888889","0.888888888888889","0.888888888888889"
"1202","69447.25","69445","69449","0.8421052631578948","0.8421052631578948","0.8421052631578948","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.9333333333333333","0.9333333333333333","0.9333333333333333","0.7000000000000001","0.7000000000000001","0.7000000000000001"
"1203","69455.25","69453","69457","0.888888888888889","0.888888888888889","0.888888888888889","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.7191011235955056","0.7191011235955056","0.7191011235955056","0.6597938144329897","0.6597938144329897","0.6597938144329897"
"1204","69463.25","69461","69465","0.9206349206349206","0.9206349206349206","0.9206349206349206","0.983050847457627","0.983050847457627","0.983050847457627","0.927536231884058","0.927536231884058","0.927536231884058","0.927536231884058","0.927536231884058","0.927536231884058"
"1205","69471.25","69469","69473","0.6046511627906976","0.6046511627906976","0.6046511627906976","0.6341463414634146","0.6341463414634146","0.6341463414634146","0.6229508196721312","0.6229508196721312","0.6229508196721312","0.6229508196721312","0.6229508196721312","0.6229508196721312"
"1206","69479.25","69477","69481","0.7901234567901235","0.7901234567901235","0.7901234567901235","0.8311688311688311","0.8311688311688311","0.8311688311688311","0.9090909090909091","0.9090909090909091","0.9090909090909091","0.8823529411764706","0.8823529411764706","0.8823529411764706"
"1207","69487.25","69485","69489","0.5981308411214953","0.5981308411214953","0.5981308411214953","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.9696969696969697","0.9696969696969697","0.9696969696969697","0.9411764705882353","0.9411764705882353","0.9411764705882353"
"1208","69495.25","69493","69497","0.6202531645569621","0.6202531645569621","0.6202531645569621","0.6901408450704225","0.6901408450704225","0.6901408450704225","0.6736842105263158","0.6736842105263158","0.6736842105263158","0.5663716814159292","0.5663716814159292","0.5663716814159292"
"1209","69503.25","69501","69505","0.6181818181818182","0.6181818181818182","0.6181818181818182","0.796875","0.796875","0.796875","0.9111111111111111","0.9111111111111111","0.9111111111111111","0.8631578947368421","0.8631578947368421","0.8631578947368421"
"1210","69511.25","69509","69513","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.8648648648648648","0.8648648648648648","0.8648648648648648","0.9014084507042254","0.9014084507042254","0.9014084507042254","0.8648648648648648","0.8648648648648648","0.8648648648648648"
"1211","69519.25","69517","69521","0.3636363636363636","0.3636363636363636","0.3636363636363636","0.5714285714285715","0.5714285714285715","0.5714285714285715","0.9142857142857143","0.9142857142857143","0.9142857142857143","0.9411764705882353","0.9411764705882353","0.9411764705882353"
"1212","69527.25","69525","69529","0.7368421052631579","0.7368421052631579","0.7368421052631579","0.851063829787234","0.851063829787234","0.851063829787234","0.5945945945945945","0.5945945945945945","0.5945945945945945","0.6111111111111112","0.6111111111111112","0.6111111111111112"
"1213","69535.25","69533","69537","0.8","0.8","0.8","0.8648648648648648","0.8648648648648648","0.8648648648648648","0.7804878048780487","0.7804878048780487","0.7804878048780487","0.6153846153846153","0.6153846153846153","0.6153846153846153"
"1214","69543.25","69541","69545","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.7121212121212122","0.7121212121212122","0.7121212121212122","1","1","1","0.9846153846153847","0.9846153846153847","0.9846153846153847"
"1215","69551.25","69549","69553","0.5590062111801242","0.5590062111801242","0.5590062111801242","0.6293706293706294","0.6293706293706294","0.6293706293706294","0.8854961832061069","0.8854961832061069","0.8854961832061069","0.8405797101449275","0.8405797101449275","0.8405797101449275"
"1216","69559.25","69557","69561","0.40764331210191085","0.40764331210191085","0.40764331210191085","0.4885496183206107","0.4885496183206107","0.4885496183206107","0.972972972972973","0.972972972972973","0.972972972972973","0.972972972972973","0.972972972972973","0.972972972972973"
"1217","69567.25","69565","69569","0.34408602150537637","0.34408602150537637","0.34408602150537637","0.4210526315789474","0.4210526315789474","0.4210526315789474","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.9846153846153847","0.9846153846153847"
"1218","69575.25","69573","69577","0.5","0.5","0.5","0.5217391304347826","0.5217391304347826","0.5217391304347826","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.6956521739130436","0.6956521739130436","0.6956521739130436"
"1219","69583.25","69581","69585","0.6336633663366337","0.6336633663366337","0.6336633663366337","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.8955223880597014","0.8955223880597014","0.8955223880597014","0.8333333333333333","0.8333333333333333","0.8333333333333333"
"1220","69591.25","69589","69593","0.5765765765765766","0.5765765765765766","0.5765765765765766","0.5663716814159292","0.5663716814159292","0.5663716814159292","1","1","1","1","1","1"
"1221","69599.25","69597","69601","0.5294117647058824","0.5294117647058824","0.5294117647058824","0.5","0.5","0.5","0.888888888888889","0.888888888888889","0.888888888888889","0.761904761904762","0.761904761904762","0.761904761904762"
"1222","69607.25","69605","69609","0.631578947368421","0.631578947368421","0.631578947368421","0.7792207792207793","0.7792207792207793","0.7792207792207793","0.36893203883495146","0.36893203883495146","0.36893203883495146","0.30894308943089427","0.30894308943089427","0.30894308943089427"
"1223","69615.25","69613","69617","0.44755244755244755","0.44755244755244755","0.44755244755244755","0.7804878048780487","0.7804878048780487","0.7804878048780487","0.5","0.5","0.5","0.49612403100775193","0.49612403100775193","0.49612403100775193"
"1224","69623.25","69621","69625","0.7191011235955056","0.7191011235955056","0.7191011235955056","0.8648648648648648","0.8648648648648648","0.8648648648648648","0.5614035087719299","0.5614035087719299","0.5614035087719299","0.5423728813559322","0.5423728813559322","0.5423728813559322"
"1225","69631.25","69629","69633","0.88","0.88","0.88","1","1","1","0.5411764705882353","0.5411764705882353","0.5411764705882353","0.5217391304347826","0.5217391304347826","0.5217391304347826"
"1226","69639.25","69637","69641","0.9411764705882353","0.9411764705882353","0.9411764705882353","0.888888888888889","0.888888888888889","0.888888888888889","0.888888888888889","0.888888888888889","0.888888888888889","1","1","1"
"1227","69647.25","69645","69649","0.888888888888889","0.888888888888889","0.888888888888889","0.8947368421052632","0.8947368421052632","0.8947368421052632","0.5289256198347108","0.5289256198347108","0.5289256198347108","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"1228","69655.25","69653","69657","0.8767123287671234","0.8767123287671234","0.8767123287671234","0.8258064516129032","0.8258064516129032","0.8258064516129032","0.512396694214876","0.512396694214876","0.512396694214876","0.6294416243654822","0.6294416243654822","0.6294416243654822"
"1229","69663.25","69661","69665","0.7086614173228347","0.7086614173228347","0.7086614173228347","0.7894736842105263","0.7894736842105263","0.7894736842105263","0.6031746031746031","0.6031746031746031","0.6031746031746031","0.6404494382022472","0.6404494382022472","0.6404494382022472"
"1230","69671.25","69669","69673","0.6218487394957983","0.6218487394957983","0.6218487394957983","0.6324786324786326","0.6324786324786326","0.6324786324786326","0.6618705035971223","0.6618705035971223","0.6618705035971223","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"1231","69679.25","69677","69681","0.5614035087719299","0.5614035087719299","0.5614035087719299","0.6336633663366337","0.6336633663366337","0.6336633663366337","0.653061224489796","0.653061224489796","0.653061224489796","0.6153846153846153","0.6153846153846153","0.6153846153846153"
"1232","69687.25","69685","69689","0.6444444444444445","0.6444444444444445","0.6444444444444445","0.6987951807228916","0.6987951807228916","0.6987951807228916","0.6464646464646464","0.6464646464646464","0.6464646464646464","0.6274509803921569","0.6274509803921569","0.6274509803921569"
"1233","69695.25","69693","69697","0.2857142857142857","0.2857142857142857","0.2857142857142857","0.3278688524590164","0.3278688524590164","0.3278688524590164","0.711864406779661","0.711864406779661","0.711864406779661","0.5945945945945945","0.5945945945945945","0.5945945945945945"
"1234","69703.25","69701","69705","0.5517241379310345","0.5517241379310345","0.5517241379310345","0.6274509803921569","0.6274509803921569","0.6274509803921569","0","0","0","0","0","0"
"1235","69711.25","69709","69713","0.5333333333333333","0.5333333333333333","0.5333333333333333","0.6399999999999999","0.6399999999999999","0.6399999999999999","0.8076923076923077","0.8076923076923077","0.8076923076923077","0.5384615384615384","0.5384615384615384","0.5384615384615384"
"1236","69719.25","69717","69721","0.5609756097560975","0.5609756097560975","0.5609756097560975","0.5897435897435896","0.5897435897435896","0.5897435897435896","0.7901234567901235","0.7901234567901235","0.7901234567901235","0.7191011235955056","0.7191011235955056","0.7191011235955056"
"1237","69727.25","69725","69729","0","0","0","0","0","0","0.927536231884058","0.927536231884058","0.927536231884058","0.888888888888889","0.888888888888889","0.888888888888889"
"1238","69735.25","69733","69737","0.5806451612903226","0.5806451612903226","0.5806451612903226","0.7499999999999999","0.7499999999999999","0.7499999999999999","0.679245283018868","0.679245283018868","0.679245283018868","0.7659574468085107","0.7659574468085107","0.7659574468085107"
"1239","69743.25","69741","69745","0.5203252032520326","0.5203252032520326","0.5203252032520326","0.735632183908046","0.735632183908046","0.735632183908046","0.927536231884058","0.927536231884058","0.927536231884058","0.8533333333333333","0.8533333333333333","0.8533333333333333"
